period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code
1	1	phlSP	1	1	1	bosWC	phlSP	1	P
1	1	phlSP	2	1	1	bosWC	bosWC	00	PU
1	1	phlSP	3	1	1	bosWC	bosWC	13	
1	1	phlSP	4	1	1	bosWC	bosWC	1	
1	1	phlSP	5	1	1	bosWC	bosWC	18	
1	1	phlSP	6	1	1	bosWC	bosWC	8	A
1	1	phlSP	7	1	1	bosWC	bosWC	1	G
1	2	bosWC	1	2	1	phlSP	bosWC	43	P
1	2	bosWC	2	2	1	phlSP	phlSP	7	PU
1	2	bosWC	3	2	1	phlSP	phlSP	27	
1	2	bosWC	4	2	1	phlSP	phlSP	7	
1	2	bosWC	5	2	1	phlSP	phlSP	13	
1	2	bosWC	6	2	1	phlSP	phlSP	14	
1	2	bosWC	7	2	1	phlSP	phlSP	25	
1	2	bosWC	8	2	1	phlSP	phlSP	27	
1	2	bosWC	9	2	1	phlSP	phlSP	25	
1	2	bosWC	10	2	1	phlSP	phlSP	13	
1	2	bosWC	11	2	1	phlSP	phlSP	14	
1	2	bosWC	12	2	1	phlSP	phlSP	7	
1	2	bosWC	13	2	1	phlSP	phlSP	13	A
1	2	bosWC	14	2	1	phlSP	phlSP	9	G
1	3	phlSP	1	3	1	bosWC	phlSP	1	OBP
1	3	phlSP	2	3	1	bosWC	bosWC	13	PU
1	3	phlSP	3	3	1	bosWC	bosWC	8	
1	3	phlSP	4	3	1	bosWC	bosWC	13	
1	3	phlSP	5	3	1	bosWC	bosWC	1	
1	3	phlSP	6	3	1	bosWC	bosWC	8	
1	3	phlSP	7	3	1	bosWC	bosWC	13	
1	3	phlSP	8	3	1	bosWC	bosWC	64	
1	3	phlSP	9	3	1	bosWC	bosWC	00	
1	3	phlSP	10	3	1	bosWC	bosWC	13	
1	3	phlSP	11	3	1	bosWC	bosWC	18	A
1	3	phlSP	12	3	1	bosWC	bosWC	9	G
1	4	bosWC	1	4	1	phlSP	bosWC	43	P
1	4	bosWC	2	4	1	phlSP	phlSP	25	PU
1	4	bosWC	3	4	1	phlSP	phlSP	13	
1	4	bosWC	4	4	1	phlSP	phlSP	7	A
1	4	bosWC	5	4	1	phlSP	phlSP	9	LG
1	5	phlSP	1	5	1	bosWC	phlSP	20	P
1	5	phlSP	2	5	1	bosWC	bosWC	13	PU
1	5	phlSP	3	5	1	bosWC	bosWC	8	
1	5	phlSP	4	5	1	bosWC	bosWC	1	
1	5	phlSP	5	5	1	bosWC	bosWC	9	
1	5	phlSP	6	5	1	bosWC	bosWC	3	
1	5	phlSP	7	5	1	bosWC	bosWC	29	A
1	5	phlSP	8	5	1	bosWC	bosWC	13	LG
1	6	bosWC	1	6	1	phlSP	bosWC	43	P
1	6	bosWC	2	6	1	phlSP	phlSP	25	PU
1	6	bosWC	3	6	1	phlSP	phlSP	13	
1	6	bosWC	4	6	1	phlSP	phlSP	25	
