poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr	wl	pclass
1	1	1	2	3	ao	0	O-PU	pdxST-11		O-CTH	pdxST-24	TRUE	compl
1	1	1	3	4	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-10	TRUE	compl
1	1	1	4	5	ao	0	O-CTH	pdxST-10		O-CTH	pdxST-2	TRUE	compl
1	1	1	5	6	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-11	TRUE	compl
1	1	1	6	7	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-7	TRUE	compl
1	1	1	7	8	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-13	TRUE	compl
1	1	1	8	9	ao	0	O-CTH	pdxST-13		O-CTH	pdxST-11	TRUE	compl
1	1	1	9	10	ao	0	O-CTH	pdxST-11		O-TD	pdxST-10	TRUE	drop
2	2	1	11	12	ao	0	O-PU	vanNH-24		O-CTH	vanNH-45	TRUE	compl
2	2	1	12	13	ao	0	O-CTH	vanNH-45		O-G	vanNH-31	TRUE	compl
3	1	2	2	3	ao	0	O-PU	pdxST-10		O-CTH	pdxST-24	TRUE	compl
3	1	2	3	4	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-10	TRUE	compl
3	1	2	4	5	ao	0	O-CTH	pdxST-10		O-CTH	pdxST-2	TRUE	compl
3	1	2	5	6	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-13	TRUE	compl
3	1	2	6	7	ao	0	O-CTH	pdxST-13		O-CTH	pdxST-24	TRUE	compl
3	1	2	7	8	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-7	TRUE	compl
3	1	2	8	9	ao	0	O-CTH	pdxST-7		O-CTH	pdxST-24	TRUE	compl
3	1	2	9	10	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-10	TRUE	compl
3	1	2	10	11	ao	0	O-CTH	pdxST-10		O-CTH	pdxST-24	TRUE	compl
3	1	2	11	12	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-11	TRUE	compl
3	1	2	12	13	ao	0	O-CTH	pdxST-11		O-CTH	pdxST-2	TRUE	compl
3	1	2	13	14	ao	0	O-CTH	pdxST-2		O-CTH	pdxST-7	TRUE	compl
