period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code
1	1	pdxST	1	1	1	seaRM	pdxST	6	OBP
1	1	pdxST	2	1	1	seaRM	seaRM	20	PU
1	1	pdxST	3	1	1	seaRM	seaRM	8	A
1	1	pdxST	4	1	1	seaRM	seaRM	48	LG
1	2	seaRM	1	2	1	pdxST	seaRM	25	P
1	2	seaRM	2	2	1	pdxST	pdxST	11	PU
1	2	seaRM	3	2	1	pdxST	pdxST	24	
1	2	seaRM	4	2	1	pdxST	pdxST	7	
1	2	seaRM	5	2	1	pdxST	pdxST	25	
1	2	seaRM	6	2	1	pdxST	pdxST	7	
1	2	seaRM	7	2	1	pdxST	pdxST	24	
1	2	seaRM	8	2	1	pdxST	pdxST	11	
1	2	seaRM	9	2	1	pdxST	pdxST	24	
1	2	seaRM	10	2	1	pdxST	pdxST	11	
1	2	seaRM	11	2	1	pdxST	pdxST	2	
1	2	seaRM	12	2	1	pdxST	pdxST	25	
1	2	seaRM	13	2	1	pdxST	pdxST	16	A
1	2	seaRM	14	2	1	pdxST	pdxST	7	LG
1	3	pdxST	1	3	1	seaRM	pdxST	88	P
1	3	pdxST	2	3	1	seaRM	seaRM	1	PU
1	3	pdxST	3	3	1	seaRM	seaRM	7	
1	3	pdxST	4	3	1	seaRM	seaRM	17	
1	3	pdxST	5	3	1	seaRM	seaRM	20	
1	3	pdxST	6	3	1	seaRM	seaRM	25	
1	3	pdxST	7	3	1	seaRM	seaRM	17	
1	3	pdxST	8	3	1	seaRM	seaRM	6	A
1	3	pdxST	9	3	1	seaRM	seaRM	25	LG
1	4	seaRM	1	4	1	pdxST	seaRM	35	P
1	4	seaRM	2	4	1	pdxST	pdxST	73	PU
1	4	seaRM	3	4	1	pdxST	pdxST	11	
1	4	seaRM	4	4	1	pdxST	pdxST	24	
1	4	seaRM	5	4	1	pdxST	pdxST	25	
1	4	seaRM	6	4	1	pdxST	pdxST	7	
1	4	seaRM	7	4	1	pdxST	pdxST	11	
1	4	seaRM	8	4	1	pdxST	pdxST	16	
1	4	seaRM	9	4	1	pdxST	pdxST	11	
1	4	seaRM	10	4	1	pdxST	pdxST	24	
1	4	seaRM	11	5	2	seaRM	seaRM	29	PU
1	4	seaRM	12	5	2	seaRM	seaRM	28	
1	4	seaRM	13	5	2	seaRM	seaRM	23	
1	4	seaRM	14	5	2	seaRM	seaRM	29	
1	4	seaRM	15	5	2	seaRM	seaRM	18	
