period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code
1	1	nykRM	1	1	1	phlSP	nykRM	6	P
1	1	nykRM	2	1	1	phlSP	phlSP	20	PU
1	1	nykRM	3	1	1	phlSP	phlSP	7	
1	1	nykRM	4	1	1	phlSP	phlSP	27	
1	1	nykRM	5	1	1	phlSP	phlSP	7	
1	1	nykRM	6	1	1	phlSP	phlSP	1	TD
1	1	nykRM	7	2	2	nykRM	nykRM	6	PU
1	1	nykRM	8	2	2	nykRM	nykRM	38	
1	1	nykRM	9	2	2	nykRM	nykRM	5	
1	1	nykRM	10	2	2	nykRM	nykRM	27	
1	1	nykRM	11	2	2	nykRM	nykRM	5	
1	1	nykRM	12	2	2	nykRM	nykRM	13	TD
1	1	nykRM	13	3	3	phlSP	phlSP	25	PU
1	1	nykRM	14	3	3	phlSP	phlSP	7	
1	1	nykRM	15	3	3	phlSP	phlSP	27	
1	1	nykRM	16	3	3	phlSP	phlSP	7	
1	1	nykRM	17	3	3	phlSP	phlSP	20	
1	1	nykRM	18	3	3	phlSP	phlSP	7	
1	1	nykRM	19	3	3	phlSP	phlSP	9	
1	1	nykRM	20	3	3	phlSP	phlSP	20	L
1	1	nykRM	21	3	3	phlSP	phlSP	25	A
1	1	nykRM	22	3	3	phlSP	phlSP	7	G
1	2	phlSP	1	4	1	nykRM	phlSP	16	OBP
1	2	phlSP	2	4	1	nykRM	nykRM	19	PU
1	2	phlSP	3	4	1	nykRM	nykRM	4	
1	2	phlSP	4	4	1	nykRM	nykRM	19	
1	2	phlSP	5	4	1	nykRM	nykRM	14	
1	2	phlSP	6	4	1	nykRM	nykRM	19	
1	2	phlSP	7	4	1	nykRM	nykRM	50	
1	2	phlSP	8	4	1	nykRM	nykRM	50	SO
1	2	phlSP	9	4	1	nykRM	nykRM	26	SI
1	2	phlSP	10	4	1	nykRM	nykRM	26	PU
1	2	phlSP	11	4	1	nykRM	nykRM	19	
1	2	phlSP	12	4	1	nykRM	nykRM	14	
1	2	phlSP	13	4	1	nykRM	phlSP	11	D
1	2	phlSP	14	5	2	phlSP	phlSP	11	PU
1	2	phlSP	15	5	2	phlSP	phlSP	21	
1	2	phlSP	16	5	2	phlSP	nykRM	4	D
1	2	phlSP	17	6	3	nykRM	nykRM	4	PU
1	2	phlSP	18	6	3	nykRM	nykRM	22	F
1	2	phlSP	19	6	3	nykRM	nykRM	14	
1	2	phlSP	20	6	3	nykRM	nykRM	41	L
1	2	phlSP	21	6	3	nykRM	nykRM	14	
1	2	phlSP	22	6	3	nykRM	nykRM	26	VST
