period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code
1	1	bosWC	1	1	1	nykRM	bosWC	11	P
1	1	bosWC	2	1	1	nykRM	nykRM	19	PU
1	1	bosWC	3	1	1	nykRM	nykRM	6	
1	1	bosWC	4	1	1	nykRM	nykRM	2	
1	1	bosWC	5	1	1	nykRM	nykRM	47	TD
1	1	bosWC	6	2	2	bosWC	bosWC	8	PU
1	1	bosWC	7	2	2	bosWC	bosWC	29	A
1	1	bosWC	8	2	2	bosWC	bosWC	6	G
1	2	bosWC	1	3	1	nykRM	bosWC	11	P
1	2	bosWC	2	3	1	nykRM	nykRM	6	PU
1	2	bosWC	3	3	1	nykRM	nykRM	19	
1	2	bosWC	4	3	1	nykRM	nykRM	33	
1	2	bosWC	5	3	1	nykRM	nykRM	6	
1	2	bosWC	6	3	1	nykRM	nykRM	47	
1	2	bosWC	7	3	1	nykRM	nykRM	2	
1	2	bosWC	8	3	1	nykRM	nykRM	81	TD
1	2	bosWC	9	4	2	bosWC	bosWC	14	PU
1	2	bosWC	10	4	2	bosWC	bosWC	8	
1	2	bosWC	11	4	2	bosWC	bosWC	6	A
1	2	bosWC	12	4	2	bosWC	bosWC	29	G
1	3	bosWC	1	5	1	nykRM	bosWC	13	P
1	3	bosWC	2	5	1	nykRM	nykRM	15	PU
1	3	bosWC	3	5	1	nykRM	nykRM	6	
1	3	bosWC	4	5	1	nykRM	nykRM	38	
1	3	bosWC	5	5	1	nykRM	nykRM	82	
1	3	bosWC	6	5	1	nykRM	nykRM	10	
1	3	bosWC	7	5	1	nykRM	nykRM	38	
1	3	bosWC	8	5	1	nykRM	bosWC	13	D
1	3	bosWC	9	6	2	bosWC	bosWC	13	PU
1	3	bosWC	10	7	3	nykRM	nykRM	15	PU
1	3	bosWC	11	7	3	nykRM	bosWC	1	D
1	3	bosWC	12	8	4	bosWC	bosWC	1	PU
1	3	bosWC	13	8	4	bosWC	bosWC	10	
1	3	bosWC	14	8	4	bosWC	bosWC	8	A
1	3	bosWC	15	8	4	bosWC	bosWC	13	G
1	4	bosWC	1	9	1	nykRM	bosWC	11	P
1	4	bosWC	2	9	1	nykRM	nykRM	26	PU
1	4	bosWC	3	9	1	nykRM	nykRM	19	
1	4	bosWC	4	9	1	nykRM	nykRM	4	
1	4	bosWC	5	9	1	nykRM	nykRM	45	
1	4	bosWC	6	9	1	nykRM	nykRM	19	
1	4	bosWC	7	9	1	nykRM	nykRM	4	
1	4	bosWC	8	9	1	nykRM	nykRM	45	
1	4	bosWC	9	9	1	nykRM	nykRM	33	
1	4	bosWC	10	9	1	nykRM	bosWC	25	HB
1	4	bosWC	11	10	2	bosWC	bosWC	7	PU
1	4	bosWC	12	10	2	bosWC	bosWC	11	L
1	4	bosWC	13	10	2	bosWC	bosWC	21	A
1	4	bosWC	14	10	2	bosWC	bosWC	11	G
