period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code
1	1	phlSP	1	1	1	wdcCT	phlSP	1	P
1	1	phlSP	2	1	1	wdcCT	wdcCT	2	PU
1	1	phlSP	3	1	1	wdcCT	wdcCT	99	
1	1	phlSP	4	1	1	wdcCT	wdcCT	8	
1	1	phlSP	5	1	1	wdcCT	wdcCT	45	
1	1	phlSP	6	1	1	wdcCT	wdcCT	90	
1	1	phlSP	7	1	1	wdcCT	wdcCT	45	
1	1	phlSP	8	1	1	wdcCT	wdcCT	90	
1	1	phlSP	9	1	1	wdcCT	wdcCT	8	
1	1	phlSP	10	1	1	wdcCT	wdcCT	45	
1	1	phlSP	11	1	1	wdcCT	wdcCT	9	
1	1	phlSP	12	1	1	wdcCT	wdcCT	99	
1	1	phlSP	13	1	1	wdcCT	phlSP	16	D
1	1	phlSP	14	2	2	phlSP	phlSP	1	PU
1	1	phlSP	15	2	2	phlSP	phlSP	31	
1	1	phlSP	16	2	2	phlSP	phlSP	21	
1	1	phlSP	17	2	2	phlSP	phlSP	64	
1	1	phlSP	18	3	3	wdcCT	wdcCT	99	PU
1	1	phlSP	19	3	3	wdcCT	wdcCT	90	
1	1	phlSP	20	3	3	wdcCT	wdcCT	8	
1	1	phlSP	21	3	3	wdcCT	wdcCT	2	
1	1	phlSP	22	3	3	wdcCT	wdcCT	90	
1	1	phlSP	23	3	3	wdcCT	wdcCT	8	LA
1	1	phlSP	24	3	3	wdcCT	wdcCT	2	G
1	2	wdcCT	1	4	1	phlSP	wdcCT	15	OBP
1	2	wdcCT	2	4	1	phlSP	phlSP	20	PU
1	2	wdcCT	3	4	1	phlSP	phlSP	14	
1	2	wdcCT	4	4	1	phlSP	phlSP	20	
1	2	wdcCT	5	4	1	phlSP	phlSP	7	
1	2	wdcCT	6	4	1	phlSP	phlSP	14	
1	2	wdcCT	7	4	1	phlSP	phlSP	25	
1	2	wdcCT	8	4	1	phlSP	phlSP	32	
1	2	wdcCT	9	4	1	phlSP	phlSP	25	
1	2	wdcCT	10	4	1	phlSP	phlSP	7	
1	2	wdcCT	11	4	1	phlSP	phlSP	32	
1	2	wdcCT	12	4	1	phlSP	phlSP	20	
1	2	wdcCT	13	4	1	phlSP	phlSP	14	
1	2	wdcCT	14	4	1	phlSP	wdcCT	24	D
1	2	wdcCT	15	5	2	wdcCT	wdcCT	27	PU
1	2	wdcCT	16	6	3	phlSP	phlSP	25	PU
1	2	wdcCT	17	6	3	phlSP	phlSP	7	
1	2	wdcCT	18	6	3	phlSP	phlSP	20	
1	2	wdcCT	19	6	3	phlSP	phlSP	14	
1	2	wdcCT	20	6	3	phlSP	phlSP	20	
1	2	wdcCT	21	6	3	phlSP	phlSP	7	
1	2	wdcCT	22	6	3	phlSP	phlSP	27	
1	2	wdcCT	23	6	3	phlSP	phlSP	14	
1	2	wdcCT	24	6	3	phlSP	phlSP	32	
1	2	wdcCT	25	6	3	phlSP	phlSP	14	
1	2	wdcCT	26	6	3	phlSP	phlSP	27	
1	2	wdcCT	27	6	3	phlSP	phlSP	25	A
1	2	wdcCT	28	6	3	phlSP	wdcCT	61	F
1	2	wdcCT	29	6	3	phlSP	phlSP	32	G
1	3	phlSP	1	7	1	wdcCT	phlSP	64	P
1	3	phlSP	2	7	1	wdcCT	wdcCT	2	PU
1	3	phlSP	3	7	1	wdcCT	wdcCT	99	
1	3	phlSP	4	7	1	wdcCT	wdcCT	2	
1	3	phlSP	5	7	1	wdcCT	wdcCT	99	
1	3	phlSP	6	7	1	wdcCT	wdcCT	8	
1	3	phlSP	7	7	1	wdcCT	phlSP	11	F
1	3	phlSP	8	7	1	wdcCT	wdcCT	45	
1	3	phlSP	9	7	1	wdcCT	wdcCT	99	
1	3	phlSP	10	7	1	wdcCT	wdcCT	9	A
1	3	phlSP	11	7	1	wdcCT	wdcCT	8	G
1	4	wdcCT	1	8	1	phlSP	wdcCT	22	P
1	4	wdcCT	2	8	1	phlSP	phlSP	20	PU
1	4	wdcCT	3	8	1	phlSP	phlSP	9	
1	4	wdcCT	4	8	1	phlSP	wdcCT	25	D
1	4	wdcCT	5	9	2	wdcCT	wdcCT	12	PU
1	4	wdcCT	6	9	2	wdcCT	wdcCT	15	
