period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code
1	1	nykRM	1	1	1	phlSP	nykRM	81	P
1	1	nykRM	2	1	1	phlSP	phlSP	7	PU
1	1	nykRM	3	1	1	phlSP	phlSP	20	
1	1	nykRM	4	1	1	phlSP	phlSP	1	
1	1	nykRM	5	2	2	nykRM	nykRM	7	PU
1	1	nykRM	6	2	2	nykRM	nykRM	21	TD
1	1	nykRM	7	3	3	phlSP	phlSP	7	PUA
1	1	nykRM	8	3	3	phlSP	phlSP	20	G
1	2	phlSP	1	4	1	nykRM	phlSP	64	P
1	2	phlSP	2	4	1	nykRM	nykRM	19	PU
1	2	phlSP	3	4	1	nykRM	nykRM	6	
1	2	phlSP	4	4	1	nykRM	nykRM	14	
1	2	phlSP	5	4	1	nykRM	nykRM	22	
1	2	phlSP	6	4	1	nykRM	nykRM	41	
1	2	phlSP	7	4	1	nykRM	nykRM	6	
1	2	phlSP	8	4	1	nykRM	nykRM	19	
1	2	phlSP	9	4	1	nykRM	nykRM	22	
1	2	phlSP	10	4	1	nykRM	nykRM	19	A
1	2	phlSP	11	4	1	nykRM	nykRM	14	G
1	3	nykRM	1	5	1	phlSP	nykRM	7	P
1	3	nykRM	2	5	1	phlSP	phlSP	7	PU
1	3	nykRM	3	5	1	phlSP	phlSP	20	
1	3	nykRM	4	5	1	phlSP	phlSP	1	
1	3	nykRM	5	5	1	phlSP	phlSP	14	
1	3	nykRM	6	5	1	phlSP	phlSP	20	
1	3	nykRM	7	5	1	phlSP	phlSP	7	
1	3	nykRM	8	5	1	phlSP	phlSP	14	
1	3	nykRM	9	5	1	phlSP	phlSP	7	
1	3	nykRM	10	5	1	phlSP	phlSP	32	LA
1	3	nykRM	11	5	1	phlSP	phlSP	27	G
1	4	phlSP	1	6	1	nykRM	phlSP	64	P
1	4	phlSP	2	6	1	nykRM	nykRM	4	PU
1	4	phlSP	3	6	1	nykRM	nykRM	6	
1	4	phlSP	4	6	1	nykRM	nykRM	14	
1	4	phlSP	5	6	1	nykRM	nykRM	6	
1	4	phlSP	6	6	1	nykRM	nykRM	4	
1	4	phlSP	7	6	1	nykRM	nykRM	19	
1	4	phlSP	8	6	1	nykRM	nykRM	14	
1	4	phlSP	9	6	1	nykRM	nykRM	4	
1	4	phlSP	10	6	1	nykRM	nykRM	19	
1	4	phlSP	11	6	1	nykRM	nykRM	22	LA
1	4	phlSP	12	6	1	nykRM	nykRM	44	G
1	5	nykRM	1	7	1	phlSP	nykRM	81	P
1	5	nykRM	2	7	1	phlSP	phlSP	7	PU
1	5	nykRM	3	7	1	phlSP	phlSP	20	
1	5	nykRM	4	7	1	phlSP	phlSP	9	
1	5	nykRM	5	7	1	phlSP	phlSP	27	
1	5	nykRM	6	7	1	phlSP	phlSP	14	
1	5	nykRM	7	7	1	phlSP	phlSP	7	
1	5	nykRM	8	7	1	phlSP	phlSP	27	
1	5	nykRM	9	7	1	phlSP	phlSP	32	A
1	5	nykRM	10	7	1	phlSP	phlSP	7	G
1	6	phlSP	1	8	1	nykRM	phlSP	16	P
1	6	phlSP	2	8	1	nykRM	nykRM	4	PU
1	6	phlSP	3	8	1	nykRM	nykRM	6	
1	6	phlSP	4	8	1	nykRM	nykRM	41	
1	6	phlSP	5	8	1	nykRM	nykRM	6	
1	6	phlSP	6	8	1	nykRM	nykRM	22	
1	6	phlSP	7	8	1	nykRM	nykRM	4	
1	6	phlSP	8	8	1	nykRM	nykRM	14	
1	6	phlSP	9	8	1	nykRM	nykRM	44	
1	6	phlSP	10	8	1	nykRM	nykRM	6	
1	6	phlSP	11	8	1	nykRM	nykRM	22	
1	6	phlSP	12	8	1	nykRM	nykRM	6	A
1	6	phlSP	13	8	1	nykRM	nykRM	19	G
1	7	nykRM	1	9	1	phlSP	nykRM	81	P
1	7	nykRM	2	9	1	phlSP	phlSP	20	PU
1	7	nykRM	3	9	1	phlSP	phlSP	13	
