point	Offense	Defense
1		41P
1	?pu	
1	6	
1	27	
1	60	
1	6	
1	1	
1	60	
1	27	
1	1	
1	6	
1	16	
1	27	
1	16	
1	60	
1	6	
1	16	
1	6	
1	60G	
2		90P
2	47pu	
2	12	
2	8	
2	12	
2	21	
2	14	
2		?D
2		?pu
2		22
2		44
2		18
2		7G
3		22P
3	21pu	
3	12	
3	47	
3	13	
3	17	
3	98	
3	12	
3	8	22F
3	98G	
4		41P
4	1pu	
4	6	
4	16	
4	3L	
4	1G	
5		44P
5	12pu	
5	21	
5	12	
5	8	
5	47	44D
5		14pu
5		98
5	21pu	
5	8	
5	47G	
6		45P
6	1pu	
6	6	
6	24G	
7		42P
7	12pu	
7	49	
7	8td	
7		7pu
7		1
7		7
7		?
7		31
7		22
7		31G
8		98P
8	12pu	
8	21	
8	12	
8	8	
8	17	
8	14	
8	13td	
8		7pu
8		14vst
8	21pu	
8	12	
8	8	
8	17	
8	47G	
9		41P
9	1pu	
9	6	
9	24	
9	16	
9	6	
9	3G	
10		42P
10	21pu	
10		29pu
10		31
10		29
10		31
10		14
10		22
10	47pu	
10	98td	
10		29pu
10		31TO
10		6pu
10		29
10		16
10		29
10		16G
11		50P
11	47pu	
11	49	
11		7pu
11		31
11	14D	19
11	14pu	
11	47	
11	12	
11	49	
11	98	
11	14	7D
11	98D	7pu
11	98pu	
11	78	
11	98	
11	49	
11	14	14D
12		44P
12	12pu	
12	47	
12	8	14D
12	98D	14pu
12	12pu	
12	47	
12	8	
12	14	
12	98	
12	12	
12	8G	
13		41P
13	27pu	
13	6	
13	24	
13	16	
13	60	
13	1G	
14		90P
14	12pu	
14	47	
14	12	
14	8	
14	13	
14	47	
14	98	
14	47	
14	13	
14	78G	
15		41P
15	1pu	
15	3	
15	24	
15	1	
15	3G	
16		42P
16	47pu	
16	12	
16	8	
16	98	
16	13	
16	8	
16	98	
16	78	
16	8	
16	14	
16	47	
16	12	
16	98	
16	12	
16	8	
16	12	
16	8	
16	98G	
17		45P
17	1pu	
17	6	8D
17		45pu
17	3D	41
17	3pu	
17	1G	
18		98P
18	47pu	
18	12	
18	47	
18	13td	
18		29pu
18		?
18		18G
19		42P
19	47pu	
19	12	29F
19	98	
19	8	
19	17	
19	12	
19	17	19D
19		7pu
19		29
19		19
19		7
19		42
19		44G
20		6P
20	12pu	
20	47	
20	13	
20	78	
20	6	
20	45G	
21		8P
21	27pu	
21	24	
21	1	
21	27	
21	97G	
22		42P
22	12pu	
22	14	
22	47	
22	78	
22	14	
22	13G	
23		8P
23	27pu	
23	6	
23	16	
23	60	?F
23	6	
23	60	
23	6	
23	1	
23	27G	
24		98P
24	45pu	
24	47	
24	13	22D
24		29pu
24		22G
25		42P
25	47pu	
25	12	
25		14pu
25		42
25		31
25		18
25		14
25		?
25		42
25		44G
26		98P
26	90pu	
26	1	
26	78	
26	90	
26	11	
26	1	
26	78	
26	66	
26	46td	
26		7pu
26		29
26		22
26	90pu	
26	8	
26	1	
26	8	
26	1	
26	8	
26	66	
26	11	
26	90	
26	11	
26	1	
27		8P
27	27pu	
27	16	
27	1	
27	6	
27	1	
27	27	
27	1	
27	16	
27	3G	
28		98P
28	47pu	
28	12	?F
28	98	
28	12	
28	14	
28	78	
28	12	
28	8G	
29		8P
29	6pu	
29		17D
29		17
29		45
29		8TO
29		12pu
29		8
29		17
29		45
29		47
29	44D	
29	44pu	
29		8pu
29		11G
30		8P
30	1pu	
30	6	
30	24	
30	3	
30	16	
30	3G	
31		98P
31	12pu	
31	47	
31	8	
31	98	
31		29pu
31		14
31		29
31		14
31		29
31		17
31		4
31		0
31		29
31	8D	
31	41	
31	78	
31	13	
31		29D
31		31pu
31		14
31		?
31		29
31	8F	18
31		14G
32		42P
32	47pu	
32	45	
32	47	
32	6	
32	45	
32	8	
32	45	
32	14	
32	45	
32		14D
32		19
32		44
32		19
32		14
32	1pu	
32	47	
32	6	
32	14	
32	1	
32	8	
32	17	
32	6	
32	8	
32	45	
32	47	
32	45	
32		14pu
32	45F	44
32		44SO
32		16SI
32		16pu
32		14
32		16
32		14
32		31
32		42
32		7
32		22G
33		98P
33	49pu	
33	12	
33	66	
33	49	
33	78	
33	66	
33	98	
33	41G	
34		8P
34	27pu	
34		6D
34		1
34		25G
35		8P
35	0pu	
35	6	
35	0	
35	6	
35	1	
35	6	
35	1	
35	6	
35	1	
35	0	
35	6	
35	16	
35	6	
35	16	
35	24	
35	0	
35	6	
35	0	
35	3	
35	24	
35	16	
35	60G	
36		42P
36	47pu	
36	12	
36	8	
36	13	
36	78	
36	47	
36	12	
36	98G	
37		8P
37	1pu	
37	6	
37	60	
37	3	
37	6	
37		45D
37		11pu
37		13
37		14
37		8G
38		41P
38	1pu	
38	27	
38	3	
38	51	
38	24	
38	3	
38		8D
39		98P
39	47pu	
