period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code
1	1	vanNH	1	1	1	pdxST	vanNH	8	P
1	1	vanNH	2	1	1	pdxST	pdxST	7	PU
1	1	vanNH	3	1	1	pdxST	pdxST	9	
1	1	vanNH	4	1	1	pdxST	pdxST	11	
1	1	vanNH	5	1	1	pdxST	pdxST	42	
1	1	vanNH	6	1	1	pdxST	pdxST	11	
1	1	vanNH	7	1	1	pdxST	pdxST	9	
1	1	vanNH	8	1	1	pdxST	pdxST	16	
1	1	vanNH	9	1	1	pdxST	pdxST	11	A
1	1	vanNH	10	1	1	pdxST	pdxST	6	LG
1	2	pdxST	1	2	1	vanNH	pdxST	22	P
1	2	pdxST	2	2	1	vanNH	vanNH	89	PU
1	2	pdxST	3	2	1	vanNH	vanNH	5	
1	2	pdxST	4	2	1	vanNH	vanNH	22	
1	2	pdxST	5	2	1	vanNH	vanNH	98	
1	2	pdxST	6	3	2	pdxST	pdxST	88	PU
1	2	pdxST	7	3	2	pdxST	pdxST	8	
1	2	pdxST	8	3	2	pdxST	pdxST	17	
1	2	pdxST	9	3	2	pdxST	pdxST	88	
1	2	pdxST	10	4	3	vanNH	vanNH	5	PU
1	2	pdxST	11	4	3	vanNH	vanNH	22	
1	2	pdxST	12	4	3	vanNH	vanNH	98	
1	2	pdxST	13	4	3	vanNH	vanNH	72	
1	2	pdxST	14	4	3	vanNH	vanNH	21	A
1	2	pdxST	15	4	3	vanNH	vanNH	98	LG
1	3	vanNH	1	5	1	pdxST	vanNH	8	P
1	3	vanNH	2	5	1	pdxST	pdxST	7	PU
1	3	vanNH	3	5	1	pdxST	pdxST	9	
1	3	vanNH	4	5	1	pdxST	pdxST	42	
1	3	vanNH	5	5	1	pdxST	pdxST	9	
1	3	vanNH	6	5	1	pdxST	pdxST	7	
1	3	vanNH	7	5	1	pdxST	pdxST	2	
1	3	vanNH	8	5	1	pdxST	pdxST	7	
1	3	vanNH	9	5	1	pdxST	pdxST	6	
1	3	vanNH	10	5	1	pdxST	pdxST	42	
1	3	vanNH	11	5	1	pdxST	pdxST	7	
1	3	vanNH	12	5	1	pdxST	pdxST	11	
1	3	vanNH	13	5	1	pdxST	pdxST	42	
1	3	vanNH	14	5	1	pdxST	pdxST	11	
