period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code
1	1	vanNH	1	1	1	sfoDF	vanNH	8	P
1	1	vanNH	2	1	1	sfoDF	sfoDF	8	PU
1	1	vanNH	3	1	1	sfoDF	sfoDF	13	
1	1	vanNH	4	1	1	sfoDF	sfoDF	8	
1	1	vanNH	5	1	1	sfoDF	sfoDF	13	
1	1	vanNH	6	1	1	sfoDF	sfoDF	8	
1	1	vanNH	7	1	1	sfoDF	sfoDF	40	
1	1	vanNH	8	1	1	sfoDF	sfoDF	8	
1	1	vanNH	9	1	1	sfoDF	sfoDF	40	
1	1	vanNH	10	1	1	sfoDF	sfoDF	8	
1	1	vanNH	11	1	1	sfoDF	vanNH	31	D
1	1	vanNH	12	2	2	vanNH	vanNH	27	PU
1	1	vanNH	13	2	2	vanNH	vanNH	8	
1	1	vanNH	14	2	2	vanNH	vanNH	27	
1	1	vanNH	15	2	2	vanNH	vanNH	11	
1	1	vanNH	16	2	2	vanNH	vanNH	45	A
1	1	vanNH	17	2	2	vanNH	vanNH	24	G
1	2	vanNH	1	3	1	sfoDF	vanNH	8	P
1	2	vanNH	2	3	1	sfoDF	sfoDF	25	PU
1	2	vanNH	3	3	1	sfoDF	sfoDF	16	
1	2	vanNH	4	3	1	sfoDF	vanNH	7	D
1	2	vanNH	5	4	2	vanNH	vanNH	24	PU
1	2	vanNH	6	4	2	vanNH	vanNH	14	
1	2	vanNH	7	4	2	vanNH	vanNH	8	
1	2	vanNH	8	4	2	vanNH	vanNH	39	
1	2	vanNH	9	4	2	vanNH	vanNH	8	
1	2	vanNH	10	4	2	vanNH	vanNH	13	TD
1	2	vanNH	11	5	3	sfoDF	sfoDF	12	PU
1	2	vanNH	12	6	4	vanNH	vanNH	17	PU
1	2	vanNH	13	6	4	vanNH	vanNH	7	
1	2	vanNH	14	6	4	vanNH	vanNH	39	A
1	2	vanNH	15	6	4	vanNH	vanNH	37	G
1	3	vanNH	1	7	1	sfoDF	vanNH	11	P
1	3	vanNH	2	7	1	sfoDF	sfoDF	13	PU
1	3	vanNH	3	7	1	sfoDF	sfoDF	88	
1	3	vanNH	4	7	1	sfoDF	sfoDF	8	
1	3	vanNH	5	7	1	sfoDF	sfoDF	88	
1	3	vanNH	6	7	1	sfoDF	sfoDF	13	
1	3	vanNH	7	7	1	sfoDF	sfoDF	40	
1	3	vanNH	8	7	1	sfoDF	sfoDF	13	
1	3	vanNH	9	7	1	sfoDF	sfoDF	24	
1	3	vanNH	10	7	1	sfoDF	sfoDF	8	
1	3	vanNH	11	7	1	sfoDF	sfoDF	21	
1	3	vanNH	12	7	1	sfoDF	sfoDF	8	
1	3	vanNH	13	7	1	sfoDF	sfoDF	88	
1	3	vanNH	14	7	1	sfoDF	vanNH	31	D
1	3	vanNH	15	8	2	vanNH	vanNH	11	PU
