period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code
1	1	vanNH	1	1	1	seaRM	vanNH	41	P
1	1	vanNH	2	1	1	seaRM	seaRM	?	PU
1	1	vanNH	3	1	1	seaRM	seaRM	6	
1	1	vanNH	4	1	1	seaRM	seaRM	27	
1	1	vanNH	5	1	1	seaRM	seaRM	60	
1	1	vanNH	6	1	1	seaRM	seaRM	6	
1	1	vanNH	7	1	1	seaRM	seaRM	1	
1	1	vanNH	8	1	1	seaRM	seaRM	60	
1	1	vanNH	9	1	1	seaRM	seaRM	27	
1	1	vanNH	10	1	1	seaRM	seaRM	1	
1	1	vanNH	11	1	1	seaRM	seaRM	6	
1	1	vanNH	12	1	1	seaRM	seaRM	16	
1	1	vanNH	13	1	1	seaRM	seaRM	27	
1	1	vanNH	14	1	1	seaRM	seaRM	16	
1	1	vanNH	15	1	1	seaRM	seaRM	60	
1	1	vanNH	16	1	1	seaRM	seaRM	6	
1	1	vanNH	17	1	1	seaRM	seaRM	16	
1	1	vanNH	18	1	1	seaRM	seaRM	6	A
1	1	vanNH	19	1	1	seaRM	seaRM	60	G
1	2	seaRM	1	2	1	vanNH	seaRM	90	P
1	2	seaRM	2	2	1	vanNH	vanNH	47	PU
1	2	seaRM	3	2	1	vanNH	vanNH	12	
1	2	seaRM	4	2	1	vanNH	vanNH	8	
1	2	seaRM	5	2	1	vanNH	vanNH	12	
1	2	seaRM	6	2	1	vanNH	vanNH	21	
1	2	seaRM	7	2	1	vanNH	vanNH	14	
1	2	seaRM	8	2	1	vanNH	seaRM	?	D
1	2	seaRM	9	3	2	seaRM	seaRM	?	PU
1	2	seaRM	10	3	2	seaRM	seaRM	22	
1	2	seaRM	11	3	2	seaRM	seaRM	44	
1	2	seaRM	12	3	2	seaRM	seaRM	18	A
1	2	seaRM	13	3	2	seaRM	seaRM	7	G
1	3	seaRM	1	4	1	vanNH	seaRM	22	P
1	3	seaRM	2	4	1	vanNH	vanNH	21	PU
1	3	seaRM	3	4	1	vanNH	vanNH	12	
1	3	seaRM	4	4	1	vanNH	vanNH	47	
1	3	seaRM	5	4	1	vanNH	vanNH	13	
1	3	seaRM	6	4	1	vanNH	vanNH	17	
1	3	seaRM	7	4	1	vanNH	vanNH	98	
1	3	seaRM	8	4	1	vanNH	vanNH	12	
1	3	seaRM	9	4	1	vanNH	vanNH	8	A
1	3	seaRM	10	4	1	vanNH	seaRM	22	F
1	3	seaRM	11	4	1	vanNH	vanNH	98	G
1	4	vanNH	1	5	1	seaRM	vanNH	41	P
1	4	vanNH	2	5	1	seaRM	seaRM	1	PU
1	4	vanNH	3	5	1	seaRM	seaRM	6	
1	4	vanNH	4	5	1	seaRM	seaRM	16	
1	4	vanNH	5	5	1	seaRM	seaRM	3	LA
1	4	vanNH	6	5	1	seaRM	seaRM	1	G
1	5	seaRM	1	6	1	vanNH	seaRM	44	P
1	5	seaRM	2	6	1	vanNH	vanNH	12	PU
1	5	seaRM	3	6	1	vanNH	vanNH	21	
1	5	seaRM	4	6	1	vanNH	vanNH	12	
1	5	seaRM	5	6	1	vanNH	vanNH	8	
1	5	seaRM	6	6	1	vanNH	seaRM	44	D
1	5	seaRM	7	6	1	vanNH	vanNH	47	
1	5	seaRM	8	7	2	seaRM	seaRM	14	PU
1	5	seaRM	9	7	2	seaRM	seaRM	98	
1	5	seaRM	10	8	3	vanNH	vanNH	21	PU
1	5	seaRM	11	8	3	vanNH	vanNH	8	A
1	5	seaRM	12	8	3	vanNH	vanNH	47	G
1	6	vanNH	1	9	1	seaRM	vanNH	45	P
1	6	vanNH	2	9	1	seaRM	seaRM	1	PU
1	6	vanNH	3	9	1	seaRM	seaRM	6	A
1	6	vanNH	4	9	1	seaRM	seaRM	24	G
1	7	seaRM	1	10	1	vanNH	seaRM	42	P
1	7	seaRM	2	10	1	vanNH	vanNH	12	PU
1	7	seaRM	3	10	1	vanNH	vanNH	49	
1	7	seaRM	4	10	1	vanNH	vanNH	8	TD
1	7	seaRM	5	11	2	seaRM	seaRM	7	PU
1	7	seaRM	6	11	2	seaRM	seaRM	1	
