period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code
1	1	sfoDF	1	1	1	seaRM	sfoDF	46	P
1	1	sfoDF	2	1	1	seaRM	seaRM	17	PU
1	1	sfoDF	3	1	1	seaRM	seaRM	20	
1	1	sfoDF	4	1	1	seaRM	seaRM	17	
1	1	sfoDF	5	1	1	seaRM	seaRM	20	
1	1	sfoDF	6	1	1	seaRM	seaRM	17	
1	1	sfoDF	7	1	1	seaRM	seaRM	51	
1	1	sfoDF	8	1	1	seaRM	seaRM	00	
1	1	sfoDF	9	1	1	seaRM	seaRM	20	
1	1	sfoDF	10	1	1	seaRM	seaRM	99	L
1	1	sfoDF	11	1	1	seaRM	seaRM	00	
1	1	sfoDF	12	1	1	seaRM	seaRM	17	
1	1	sfoDF	13	1	1	seaRM	seaRM	25	A
1	1	sfoDF	14	1	1	seaRM	seaRM	6	G
1	2	seaRM	1	2	1	sfoDF	seaRM	24	P
1	2	seaRM	2	2	1	sfoDF	sfoDF	11	PU
1	2	seaRM	3	2	1	sfoDF	sfoDF	83	
1	2	seaRM	4	2	1	sfoDF	sfoDF	88	
1	2	seaRM	5	2	1	sfoDF	sfoDF	11	
1	2	seaRM	6	2	1	sfoDF	sfoDF	88	
1	2	seaRM	7	2	1	sfoDF	sfoDF	8	
1	2	seaRM	8	2	1	sfoDF	sfoDF	57	LA
1	2	seaRM	9	2	1	sfoDF	sfoDF	34	G
1	3	sfoDF	1	3	1	seaRM	sfoDF	16	P
1	3	sfoDF	2	3	1	seaRM	seaRM	00	PU
1	3	sfoDF	3	3	1	seaRM	seaRM	20	
1	3	sfoDF	4	3	1	seaRM	seaRM	6	
1	3	sfoDF	5	3	1	seaRM	seaRM	20	
1	3	sfoDF	6	3	1	seaRM	seaRM	17	A
1	3	sfoDF	7	3	1	seaRM	seaRM	25	G
1	4	seaRM	1	4	1	sfoDF	seaRM	25	P
1	4	seaRM	2	4	1	sfoDF	sfoDF	11	PU
1	4	seaRM	3	4	1	sfoDF	sfoDF	83	
1	4	seaRM	4	4	1	sfoDF	sfoDF	57	
1	4	seaRM	5	4	1	sfoDF	sfoDF	11	
1	4	seaRM	6	4	1	sfoDF	seaRM	21	F
1	4	seaRM	7	4	1	sfoDF	sfoDF	34	
1	4	seaRM	8	4	1	sfoDF	sfoDF	83	
1	4	seaRM	9	4	1	sfoDF	seaRM	23	D
1	4	seaRM	10	5	2	seaRM	seaRM	29	PU
1	4	seaRM	11	5	2	seaRM	seaRM	21	
1	4	seaRM	12	5	2	seaRM	seaRM	29	
1	4	seaRM	13	5	2	seaRM	seaRM	12	
1	4	seaRM	14	5	2	seaRM	seaRM	23	TD
1	4	seaRM	15	6	3	sfoDF	sfoDF	83	PU
1	4	seaRM	16	7	4	seaRM	seaRM	13	PU
1	4	seaRM	17	7	4	seaRM	seaRM	21	A
1	4	seaRM	18	7	4	seaRM	seaRM	24	G
1	5	seaRM	1	8	1	sfoDF	seaRM	26	P
1	5	seaRM	2	8	1	sfoDF	sfoDF	1	PU
1	5	seaRM	3	8	1	sfoDF	sfoDF	46	
1	5	seaRM	4	8	1	sfoDF	sfoDF	1	
1	5	seaRM	5	8	1	sfoDF	sfoDF	46	
1	5	seaRM	6	8	1	sfoDF	sfoDF	85	
1	5	seaRM	7	8	1	sfoDF	sfoDF	16	
1	5	seaRM	8	8	1	sfoDF	sfoDF	1	TO
1	5	seaRM	9	8	1	sfoDF	sfoDF	1	PU
1	5	seaRM	10	8	1	sfoDF	sfoDF	16	
1	5	seaRM	11	8	1	sfoDF	sfoDF	1	
1	5	seaRM	12	8	1	sfoDF	sfoDF	85	TD
1	5	seaRM	13	9	2	seaRM	seaRM	29	PU
1	5	seaRM	14	9	2	seaRM	seaRM	15	
1	5	seaRM	15	9	2	seaRM	seaRM	27	
1	5	seaRM	16	9	2	seaRM	seaRM	29	
1	5	seaRM	17	9	2	seaRM	seaRM	12	
1	5	seaRM	18	9	2	seaRM	sfoDF	1	D
1	5	seaRM	19	10	3	sfoDF	sfoDF	1	PU
1	5	seaRM	20	10	3	sfoDF	sfoDF	85	TD
1	5	seaRM	21	11	4	seaRM	seaRM	29	PU
1	5	seaRM	22	11	4	seaRM	sfoDF	85	D
1	5	seaRM	23	12	5	sfoDF	sfoDF	16	PU
1	5	seaRM	24	12	5	sfoDF	sfoDF	11	
1	5	seaRM	25	12	5	sfoDF	sfoDF	17	A
1	5	seaRM	26	12	5	sfoDF	sfoDF	46	G
1	6	sfoDF	1	13	1	seaRM	sfoDF	46	P
1	6	sfoDF	2	13	1	seaRM	seaRM	17	PU
1	6	sfoDF	3	13	1	seaRM	seaRM	20	
1	6	sfoDF	4	13	1	seaRM	seaRM	99	
1	6	sfoDF	5	13	1	seaRM	seaRM	17	A
1	6	sfoDF	6	13	1	seaRM	seaRM	6	G
1	7	seaRM	1	14	1	sfoDF	seaRM	24	OBP
1	7	seaRM	2	14	1	sfoDF	sfoDF	88	PU
1	7	seaRM	3	14	1	sfoDF	seaRM	13	D
1	7	seaRM	4	15	2	seaRM	seaRM	?	PU
1	7	seaRM	5	15	2	seaRM	seaRM	13	TD
1	7	seaRM	6	16	3	sfoDF	sfoDF	88	PU
1	7	seaRM	7	16	3	sfoDF	sfoDF	34	
1	7	seaRM	8	16	3	sfoDF	sfoDF	88	
1	7	seaRM	9	16	3	sfoDF	sfoDF	34	
1	7	seaRM	10	16	3	sfoDF	sfoDF	19	A
1	7	seaRM	11	16	3	sfoDF	sfoDF	24	G
1	8	sfoDF	1	17	1	seaRM	sfoDF	16	P
1	8	sfoDF	2	17	1	seaRM	seaRM	25	PU
1	8	sfoDF	3	17	1	seaRM	seaRM	20	
1	8	sfoDF	4	17	1	seaRM	sfoDF	85	D
1	8	sfoDF	5	18	2	sfoDF	sfoDF	16	PU
1	8	sfoDF	6	18	2	sfoDF	sfoDF	18	
1	8	sfoDF	7	18	2	sfoDF	sfoDF	21	
1	8	sfoDF	8	18	2	sfoDF	sfoDF	25	TD
1	8	sfoDF	9	19	3	seaRM	seaRM	20	PU
1	8	sfoDF	10	19	3	seaRM	seaRM	00	
1	8	sfoDF	11	19	3	seaRM	seaRM	20	
1	8	sfoDF	12	19	3	seaRM	seaRM	00	VST
1	8	sfoDF	13	20	4	sfoDF	sfoDF	16	PU
1	8	sfoDF	14	20	4	sfoDF	sfoDF	85	
1	8	sfoDF	15	20	4	sfoDF	sfoDF	25	
1	8	sfoDF	16	20	4	sfoDF	seaRM	00	D
1	8	sfoDF	17	21	5	seaRM	seaRM	17	PU
1	8	sfoDF	18	22	6	sfoDF	sfoDF	18	PU
1	8	sfoDF	19	22	6	sfoDF	sfoDF	83	TO
1	8	sfoDF	20	22	6	sfoDF	sfoDF	83	PU
2	9	sfoDF	1	23	1	seaRM	sfoDF	46	P
2	9	sfoDF	2	23	1	seaRM	seaRM	00	PU
2	9	sfoDF	3	23	1	seaRM	seaRM	17	
2	9	sfoDF	4	23	1	seaRM	seaRM	99	
2	9	sfoDF	5	23	1	seaRM	seaRM	51	
2	9	sfoDF	6	23	1	seaRM	seaRM	00	
2	9	sfoDF	7	23	1	seaRM	seaRM	17	
2	9	sfoDF	8	23	1	seaRM	seaRM	25	A
2	9	sfoDF	9	23	1	seaRM	seaRM	20	G
2	10	seaRM	1	24	1	sfoDF	seaRM	24	P
2	10	seaRM	2	24	1	sfoDF	sfoDF	11	PU
2	10	seaRM	3	24	1	sfoDF	sfoDF	86	
2	10	seaRM	4	24	1	sfoDF	sfoDF	11	
2	10	seaRM	5	25	2	seaRM	seaRM	23	PU
2	10	seaRM	6	25	2	seaRM	seaRM	21	
2	10	seaRM	7	25	2	seaRM	sfoDF	8	HB
2	10	seaRM	8	26	3	sfoDF	sfoDF	8	PU
2	10	seaRM	9	26	3	sfoDF	seaRM	21	D
2	10	seaRM	10	27	4	seaRM	seaRM	29	PU
2	10	seaRM	11	27	4	seaRM	seaRM	13	
2	10	seaRM	12	27	4	seaRM	seaRM	29	
2	10	seaRM	13	28	5	sfoDF	sfoDF	24	PU
2	10	seaRM	14	28	5	sfoDF	sfoDF	34	
2	10	seaRM	15	28	5	sfoDF	sfoDF	24	
2	10	seaRM	16	28	5	sfoDF	sfoDF	88	A
2	10	seaRM	17	28	5	sfoDF	sfoDF	11	G
2	11	sfoDF	1	29	1	seaRM	sfoDF	46	P
2	11	sfoDF	2	29	1	seaRM	seaRM	17	PU
2	11	sfoDF	3	29	1	seaRM	seaRM	20	
2	11	sfoDF	4	29	1	seaRM	seaRM	17	
2	11	sfoDF	5	29	1	seaRM	seaRM	6	
2	11	sfoDF	6	29	1	seaRM	seaRM	17	
2	11	sfoDF	7	29	1	seaRM	seaRM	00	
2	11	sfoDF	8	29	1	seaRM	seaRM	20	
2	11	sfoDF	9	29	1	seaRM	seaRM	6	
2	11	sfoDF	10	29	1	seaRM	seaRM	5	
2	11	sfoDF	11	29	1	seaRM	seaRM	17	
2	11	sfoDF	12	29	1	seaRM	seaRM	00	
2	11	sfoDF	13	29	1	seaRM	seaRM	17	
2	11	sfoDF	14	29	1	seaRM	seaRM	6	
2	11	sfoDF	15	29	1	seaRM	seaRM	5	A
2	11	sfoDF	16	29	1	seaRM	seaRM	99	G
2	12	seaRM	1	30	1	sfoDF	seaRM	24	OBP
2	12	seaRM	2	30	1	sfoDF	sfoDF	88	PU
2	12	seaRM	3	30	1	sfoDF	sfoDF	11	
2	12	seaRM	4	30	1	sfoDF	sfoDF	21	
2	12	seaRM	5	30	1	sfoDF	sfoDF	19	
2	12	seaRM	6	30	1	sfoDF	sfoDF	88	
2	12	seaRM	7	30	1	sfoDF	sfoDF	14	
2	12	seaRM	8	30	1	sfoDF	sfoDF	11	A
2	12	seaRM	9	30	1	sfoDF	sfoDF	24	LG
2	13	sfoDF	1	31	1	seaRM	sfoDF	16	P
2	13	sfoDF	2	31	1	seaRM	seaRM	00	PU
2	13	sfoDF	3	31	1	seaRM	seaRM	20	
2	13	sfoDF	4	31	1	seaRM	seaRM	99	
2	13	sfoDF	5	31	1	seaRM	seaRM	25	L
2	13	sfoDF	6	31	1	seaRM	seaRM	17	
2	13	sfoDF	7	31	1	seaRM	seaRM	25	A
2	13	sfoDF	8	31	1	seaRM	seaRM	17	G
2	14	seaRM	1	32	1	sfoDF	seaRM	29	P
2	14	seaRM	2	32	1	sfoDF	sfoDF	11	PU
2	14	seaRM	3	32	1	sfoDF	sfoDF	88	
2	14	seaRM	4	32	1	sfoDF	seaRM	29	D
2	14	seaRM	5	33	2	seaRM	seaRM	13	PU
2	14	seaRM	6	33	2	seaRM	seaRM	2	
2	14	seaRM	7	33	2	seaRM	seaRM	21	TO
2	14	seaRM	8	33	2	seaRM	seaRM	25	PU
2	14	seaRM	9	33	2	seaRM	seaRM	17	A
2	14	seaRM	10	33	2	seaRM	seaRM	25	G
2	15	seaRM	1	34	1	sfoDF	seaRM	24	P
2	15	seaRM	2	34	1	sfoDF	sfoDF	24	PU
2	15	seaRM	3	34	1	sfoDF	sfoDF	88	
2	15	seaRM	4	34	1	sfoDF	sfoDF	24	
2	15	seaRM	5	34	1	sfoDF	sfoDF	14	
2	15	seaRM	6	34	1	sfoDF	sfoDF	88	
2	15	seaRM	7	34	1	sfoDF	sfoDF	11	
2	15	seaRM	8	34	1	sfoDF	seaRM	24	D
2	15	seaRM	9	35	2	seaRM	seaRM	21	PU
2	15	seaRM	10	35	2	seaRM	seaRM	29	TO
2	15	seaRM	11	35	2	seaRM	seaRM	20	PU
2	15	seaRM	12	35	2	seaRM	seaRM	25	
2	15	seaRM	13	35	2	seaRM	sfoDF	85	D
2	15	seaRM	14	36	3	sfoDF	sfoDF	17	TO
2	15	seaRM	15	36	3	sfoDF	sfoDF	83	PU
2	15	seaRM	16	36	3	sfoDF	sfoDF	8	
2	15	seaRM	17	36	3	sfoDF	sfoDF	88	
2	15	seaRM	18	36	3	sfoDF	sfoDF	34	A
2	15	seaRM	19	36	3	sfoDF	sfoDF	83	G
2	16	sfoDF	1	37	1	seaRM	sfoDF	16	P
2	16	sfoDF	2	37	1	seaRM	seaRM	20	PU
2	16	sfoDF	3	37	1	seaRM	seaRM	5	
2	16	sfoDF	4	37	1	seaRM	seaRM	20	
2	16	sfoDF	5	37	1	seaRM	seaRM	51	
2	16	sfoDF	6	37	1	seaRM	seaRM	6	
2	16	sfoDF	7	37	1	seaRM	seaRM	5	A
2	16	sfoDF	8	37	1	seaRM	seaRM	99	G
2	17	seaRM	1	38	1	sfoDF	seaRM	24	P
2	17	seaRM	2	38	1	sfoDF	sfoDF	14	PU
2	17	seaRM	3	38	1	sfoDF	sfoDF	83	
2	17	seaRM	4	38	1	sfoDF	sfoDF	14	
2	17	seaRM	5	38	1	sfoDF	sfoDF	83	
2	17	seaRM	6	38	1	sfoDF	sfoDF	34	
2	17	seaRM	7	38	1	sfoDF	sfoDF	14	
2	17	seaRM	8	38	1	sfoDF	sfoDF	34	
2	17	seaRM	9	38	1	sfoDF	sfoDF	8	
2	17	seaRM	10	38	1	sfoDF	sfoDF	14	
2	17	seaRM	11	38	1	sfoDF	sfoDF	57	A
2	17	seaRM	12	38	1	sfoDF	sfoDF	19	G
2	18	sfoDF	1	39	1	seaRM	sfoDF	12	P
2	18	sfoDF	2	39	1	seaRM	seaRM	00	PU
2	18	sfoDF	3	39	1	seaRM	seaRM	20	
2	18	sfoDF	4	39	1	seaRM	seaRM	25	TD
2	18	sfoDF	5	40	2	sfoDF	sfoDF	17	PUA
2	18	sfoDF	6	40	2	sfoDF	sfoDF	46	G
2	19	sfoDF	1	41	1	seaRM	sfoDF	12	P
2	19	sfoDF	2	41	1	seaRM	seaRM	17	PU
2	19	sfoDF	3	41	1	seaRM	seaRM	20	
2	19	sfoDF	4	41	1	seaRM	seaRM	5	
2	19	sfoDF	5	41	1	seaRM	seaRM	99	
2	19	sfoDF	6	41	1	seaRM	seaRM	51	
2	19	sfoDF	7	41	1	seaRM	seaRM	20	
2	19	sfoDF	8	41	1	seaRM	seaRM	17	A
2	19	sfoDF	9	41	1	seaRM	seaRM	18	G
2	20	seaRM	1	42	1	sfoDF	seaRM	29	P
2	20	seaRM	2	42	1	sfoDF	sfoDF	11	PU
2	20	seaRM	3	42	1	sfoDF	sfoDF	8	
2	20	seaRM	4	42	1	sfoDF	seaRM	13	F
2	20	seaRM	5	42	1	sfoDF	sfoDF	57	
2	20	seaRM	6	42	1	sfoDF	sfoDF	24	TD
2	20	seaRM	7	43	2	seaRM	seaRM	21	PU
2	20	seaRM	8	43	2	seaRM	seaRM	15	
2	20	seaRM	9	43	2	seaRM	seaRM	29	
2	20	seaRM	10	43	2	seaRM	seaRM	21	
2	20	seaRM	11	43	2	seaRM	seaRM	2	
2	20	seaRM	12	43	2	seaRM	seaRM	29	
2	20	seaRM	13	44	3	sfoDF	sfoDF	83	PU
2	20	seaRM	14	44	3	sfoDF	sfoDF	34	
2	20	seaRM	15	44	3	sfoDF	sfoDF	8	
2	20	seaRM	16	44	3	sfoDF	sfoDF	83	
2	20	seaRM	17	44	3	sfoDF	sfoDF	57	
2	20	seaRM	18	44	3	sfoDF	seaRM	21	D
2	20	seaRM	19	45	4	seaRM	seaRM	21	PU
2	20	seaRM	20	45	4	seaRM	seaRM	29	
2	20	seaRM	21	45	4	seaRM	seaRM	21	
2	20	seaRM	22	45	4	seaRM	seaRM	23	
2	20	seaRM	23	45	4	seaRM	seaRM	13	A
2	20	seaRM	24	45	4	seaRM	sfoDF	11	F
2	20	seaRM	25	45	4	seaRM	seaRM	12	G
2	21	seaRM	1	46	1	sfoDF	seaRM	24	OBP
2	21	seaRM	2	46	1	sfoDF	sfoDF	14	PU
2	21	seaRM	3	46	1	sfoDF	sfoDF	19	
2	21	seaRM	4	46	1	sfoDF	sfoDF	88	
2	21	seaRM	5	46	1	sfoDF	sfoDF	24	
2	21	seaRM	6	46	1	sfoDF	sfoDF	34	
2	21	seaRM	7	46	1	sfoDF	sfoDF	19	A
2	21	seaRM	8	46	1	sfoDF	sfoDF	11	G
2	22	sfoDF	1	47	1	seaRM	sfoDF	8	P
2	22	sfoDF	2	47	1	seaRM	seaRM	20	PU
2	22	sfoDF	3	47	1	seaRM	seaRM	00	
3	23	seaRM	1	48	1	sfoDF	seaRM	24	P
3	23	seaRM	2	48	1	sfoDF	sfoDF	57	PU
3	23	seaRM	3	48	1	sfoDF	sfoDF	83	
3	23	seaRM	4	48	1	sfoDF	sfoDF	57	
3	23	seaRM	5	48	1	sfoDF	sfoDF	24	
3	23	seaRM	6	48	1	sfoDF	sfoDF	57	
3	23	seaRM	7	48	1	sfoDF	sfoDF	83	
3	23	seaRM	8	48	1	sfoDF	sfoDF	8	
3	23	seaRM	9	48	1	sfoDF	sfoDF	83	
3	23	seaRM	10	49	2	seaRM	seaRM	13	PU
3	23	seaRM	11	49	2	seaRM	seaRM	18	
3	23	seaRM	12	49	2	seaRM	seaRM	23	
3	23	seaRM	13	49	2	seaRM	seaRM	24	
3	23	seaRM	14	49	2	seaRM	seaRM	29	
3	23	seaRM	15	49	2	seaRM	seaRM	21	
3	23	seaRM	16	49	2	seaRM	seaRM	24	
3	23	seaRM	17	49	2	seaRM	seaRM	21	
3	23	seaRM	18	49	2	seaRM	seaRM	29	
3	23	seaRM	19	49	2	seaRM	seaRM	21	
3	23	seaRM	20	49	2	seaRM	seaRM	23	
3	23	seaRM	21	49	2	seaRM	seaRM	21	
3	23	seaRM	22	49	2	seaRM	seaRM	23	A
3	23	seaRM	23	49	2	seaRM	seaRM	12	G
3	24	seaRM	1	50	1	sfoDF	seaRM	24	P
3	24	seaRM	2	50	1	sfoDF	sfoDF	34	PU
3	24	seaRM	3	50	1	sfoDF	sfoDF	19	
3	24	seaRM	4	50	1	sfoDF	sfoDF	88	
3	24	seaRM	5	50	1	sfoDF	sfoDF	34	
3	24	seaRM	6	50	1	sfoDF	sfoDF	14	A
3	24	seaRM	7	50	1	sfoDF	sfoDF	24	LG
3	25	sfoDF	1	51	1	seaRM	sfoDF	46	P
3	25	sfoDF	2	51	1	seaRM	seaRM	25	PU
3	25	sfoDF	3	51	1	seaRM	seaRM	20	
3	25	sfoDF	4	51	1	seaRM	seaRM	17	
3	25	sfoDF	5	51	1	seaRM	seaRM	99	L
3	25	sfoDF	6	51	1	seaRM	seaRM	6	A
3	25	sfoDF	7	51	1	seaRM	seaRM	99	G
3	26	seaRM	1	52	1	sfoDF	seaRM	24	P
3	26	seaRM	2	52	1	sfoDF	sfoDF	83	PU
3	26	seaRM	3	52	1	sfoDF	sfoDF	34	
3	26	seaRM	4	52	1	sfoDF	sfoDF	83	
3	26	seaRM	5	52	1	sfoDF	sfoDF	34	
3	26	seaRM	6	52	1	sfoDF	sfoDF	14	
3	26	seaRM	7	52	1	sfoDF	sfoDF	83	
3	26	seaRM	8	53	2	seaRM	seaRM	29	PU
3	26	seaRM	9	53	2	seaRM	seaRM	13	
3	26	seaRM	10	53	2	seaRM	seaRM	29	
3	26	seaRM	11	53	2	seaRM	seaRM	13	TD
3	26	seaRM	12	54	3	sfoDF	sfoDF	8	PU
3	26	seaRM	13	54	3	sfoDF	sfoDF	24	
3	26	seaRM	14	54	3	sfoDF	sfoDF	34	
3	26	seaRM	15	54	3	sfoDF	sfoDF	14	
3	26	seaRM	16	54	3	sfoDF	sfoDF	57	
3	26	seaRM	17	54	3	sfoDF	sfoDF	8	
3	26	seaRM	18	54	3	sfoDF	sfoDF	57	
3	26	seaRM	19	54	3	sfoDF	sfoDF	8	
3	26	seaRM	20	54	3	sfoDF	sfoDF	34	A
3	26	seaRM	21	54	3	sfoDF	sfoDF	83	G
3	27	sfoDF	1	55	1	seaRM	sfoDF	46	P
3	27	sfoDF	2	55	1	seaRM	seaRM	00	PU
3	27	sfoDF	3	55	1	seaRM	seaRM	20	
3	27	sfoDF	4	55	1	seaRM	seaRM	5	
3	27	sfoDF	5	55	1	seaRM	seaRM	20	
3	27	sfoDF	6	55	1	seaRM	seaRM	99	
3	27	sfoDF	7	55	1	seaRM	seaRM	20	
3	27	sfoDF	8	55	1	seaRM	seaRM	6	LA
3	27	sfoDF	9	55	1	seaRM	seaRM	25	G
3	28	seaRM	1	56	1	sfoDF	seaRM	24	P
3	28	seaRM	2	56	1	sfoDF	sfoDF	8	PU
3	28	seaRM	3	56	1	sfoDF	sfoDF	24	
3	28	seaRM	4	56	1	sfoDF	sfoDF	11	
3	28	seaRM	5	56	1	sfoDF	sfoDF	34	
3	28	seaRM	6	56	1	sfoDF	sfoDF	19	
3	28	seaRM	7	56	1	sfoDF	sfoDF	88	
3	28	seaRM	8	56	1	sfoDF	sfoDF	14	
