period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code
1	1	pdxST	1	1	1	sfoDF	pdxST	6	P
1	1	pdxST	2	1	1	sfoDF	sfoDF	11	PU
1	1	pdxST	3	1	1	sfoDF	sfoDF	5	
1	1	pdxST	4	1	1	sfoDF	sfoDF	3	
1	1	pdxST	5	1	1	sfoDF	sfoDF	5	
1	1	pdxST	6	1	1	sfoDF	sfoDF	88	
1	1	pdxST	7	1	1	sfoDF	sfoDF	8	
1	1	pdxST	8	1	1	sfoDF	sfoDF	3	
1	1	pdxST	9	1	1	sfoDF	sfoDF	6	
1	1	pdxST	10	1	1	sfoDF	sfoDF	88	
1	1	pdxST	11	1	1	sfoDF	sfoDF	8	
1	1	pdxST	12	1	1	sfoDF	sfoDF	88	
1	1	pdxST	13	1	1	sfoDF	sfoDF	11	
1	1	pdxST	14	1	1	sfoDF	sfoDF	6	
1	1	pdxST	15	1	1	sfoDF	sfoDF	88	
1	1	pdxST	16	1	1	sfoDF	sfoDF	6	
1	1	pdxST	17	1	1	sfoDF	sfoDF	88	
1	1	pdxST	18	1	1	sfoDF	sfoDF	3	
1	1	pdxST	19	1	1	sfoDF	sfoDF	88	
1	1	pdxST	20	1	1	sfoDF	sfoDF	6	
1	1	pdxST	21	1	1	sfoDF	sfoDF	88	
1	1	pdxST	22	1	1	sfoDF	sfoDF	8	
1	1	pdxST	23	1	1	sfoDF	sfoDF	3	
1	1	pdxST	24	1	1	sfoDF	sfoDF	6	
1	1	pdxST	25	1	1	sfoDF	sfoDF	11	
1	1	pdxST	26	1	1	sfoDF	sfoDF	5	
1	1	pdxST	27	1	1	sfoDF	sfoDF	57	
1	1	pdxST	28	2	2	pdxST	pdxST	22	PU
1	1	pdxST	29	2	2	pdxST	pdxST	9	
1	1	pdxST	30	2	2	pdxST	sfoDF	8	HB
1	1	pdxST	31	3	3	sfoDF	sfoDF	5	PU
1	1	pdxST	32	3	3	sfoDF	sfoDF	8	
1	1	pdxST	33	3	3	sfoDF	sfoDF	6	
1	1	pdxST	34	3	3	sfoDF	sfoDF	88	
1	1	pdxST	35	3	3	sfoDF	sfoDF	8	
1	1	pdxST	36	3	3	sfoDF	pdxST	6	D
1	1	pdxST	37	4	4	pdxST	pdxST	22	PU
1	1	pdxST	38	4	4	pdxST	pdxST	8	
1	1	pdxST	39	4	4	pdxST	pdxST	6	
1	1	pdxST	40	4	4	pdxST	pdxST	15	
1	1	pdxST	41	4	4	pdxST	pdxST	9	
1	1	pdxST	42	4	4	pdxST	pdxST	22	
1	1	pdxST	43	4	4	pdxST	pdxST	15	
1	1	pdxST	44	4	4	pdxST	pdxST	6	
1	1	pdxST	45	4	4	pdxST	pdxST	15	
1	1	pdxST	46	4	4	pdxST	pdxST	8	
1	1	pdxST	47	4	4	pdxST	pdxST	17	
1	1	pdxST	48	4	4	pdxST	pdxST	15	
1	1	pdxST	49	4	4	pdxST	pdxST	4	
1	1	pdxST	50	4	4	pdxST	pdxST	15	
1	1	pdxST	51	5	5	sfoDF	sfoDF	88	TO
1	1	pdxST	52	5	5	sfoDF	sfoDF	16	PU
1	1	pdxST	53	5	5	sfoDF	sfoDF	46	
1	1	pdxST	54	5	5	sfoDF	sfoDF	85	
1	1	pdxST	55	5	5	sfoDF	sfoDF	12	
1	1	pdxST	56	5	5	sfoDF	pdxST	12	D
1	1	pdxST	57	6	6	pdxST	pdxST	21	PU
1	1	pdxST	58	6	6	pdxST	pdxST	7	
1	1	pdxST	59	6	6	pdxST	pdxST	21	
1	1	pdxST	60	6	6	pdxST	pdxST	22	
1	1	pdxST	61	6	6	pdxST	pdxST	88	
1	1	pdxST	62	6	6	pdxST	pdxST	7	
1	1	pdxST	63	6	6	pdxST	pdxST	20	
1	1	pdxST	64	6	6	pdxST	pdxST	22	
1	1	pdxST	65	6	6	pdxST	pdxST	7	
1	1	pdxST	66	6	6	pdxST	pdxST	22	
1	1	pdxST	67	6	6	pdxST	pdxST	21	
1	1	pdxST	68	6	6	pdxST	pdxST	22	
1	1	pdxST	69	6	6	pdxST	pdxST	7	
1	1	pdxST	70	6	6	pdxST	pdxST	3	A
1	1	pdxST	71	6	6	pdxST	pdxST	12	G
1	2	pdxST	1	7	1	sfoDF	pdxST	42	P
1	2	pdxST	2	7	1	sfoDF	sfoDF	57	PU
1	2	pdxST	3	7	1	sfoDF	sfoDF	6	
1	2	pdxST	4	7	1	sfoDF	sfoDF	5	
1	2	pdxST	5	7	1	sfoDF	sfoDF	11	
1	2	pdxST	6	7	1	sfoDF	sfoDF	5	
1	2	pdxST	7	7	1	sfoDF	sfoDF	88	
1	2	pdxST	8	7	1	sfoDF	sfoDF	5	
1	2	pdxST	9	8	2	pdxST	pdxST	16	PU
1	2	pdxST	10	8	2	pdxST	pdxST	7	
1	2	pdxST	11	8	2	pdxST	pdxST	24	
1	2	pdxST	12	8	2	pdxST	pdxST	7	
1	2	pdxST	13	8	2	pdxST	pdxST	10	
1	2	pdxST	14	8	2	pdxST	pdxST	42	
1	2	pdxST	15	8	2	pdxST	pdxST	10	
