period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code
1	1	bosWC	1	1	1	wdcCT	bosWC	11	P
1	1	bosWC	2	1	1	wdcCT	wdcCT	99	PU
1	1	bosWC	3	1	1	wdcCT	wdcCT	27	
1	1	bosWC	4	1	1	wdcCT	wdcCT	45	
1	1	bosWC	5	1	1	wdcCT	wdcCT	27	
1	1	bosWC	6	1	1	wdcCT	wdcCT	90	
1	1	bosWC	7	1	1	wdcCT	wdcCT	9	
1	1	bosWC	8	1	1	wdcCT	wdcCT	88	A
1	1	bosWC	9	1	1	wdcCT	wdcCT	27	G
1	2	wdcCT	1	2	1	bosWC	wdcCT	15	P
1	2	wdcCT	2	2	1	bosWC	bosWC	4	PU
1	2	wdcCT	3	2	1	bosWC	bosWC	00	
1	2	wdcCT	4	2	1	bosWC	bosWC	1	
1	2	wdcCT	5	2	1	bosWC	wdcCT	5	D
1	2	wdcCT	6	3	2	wdcCT	wdcCT	15	PU
1	2	wdcCT	7	3	2	wdcCT	wdcCT	23	
1	2	wdcCT	8	3	2	wdcCT	wdcCT	1	
1	2	wdcCT	9	3	2	wdcCT	wdcCT	23	
1	2	wdcCT	10	3	2	wdcCT	bosWC	00	HB
1	2	wdcCT	11	4	3	bosWC	bosWC	13	PU
1	2	wdcCT	12	4	3	bosWC	wdcCT	5	D
1	2	wdcCT	13	5	4	wdcCT	wdcCT	15	PU
1	2	wdcCT	14	5	4	wdcCT	wdcCT	1	
1	2	wdcCT	15	5	4	wdcCT	wdcCT	5	
1	2	wdcCT	16	5	4	wdcCT	wdcCT	6	
1	2	wdcCT	17	5	4	wdcCT	wdcCT	24	
1	2	wdcCT	18	5	4	wdcCT	wdcCT	15	TD
1	2	wdcCT	19	6	5	bosWC	bosWC	4	PU
1	2	wdcCT	20	7	6	wdcCT	wdcCT	15	TO
1	2	wdcCT	21	7	6	wdcCT	wdcCT	99	PU
1	2	wdcCT	22	7	6	wdcCT	wdcCT	9	A
1	2	wdcCT	23	7	6	wdcCT	wdcCT	45	G
1	3	wdcCT	1	8	1	bosWC	wdcCT	61	P
1	3	wdcCT	2	8	1	bosWC	bosWC	00	PU
1	3	wdcCT	3	8	1	bosWC	bosWC	13	
1	3	wdcCT	4	8	1	bosWC	bosWC	3	
1	3	wdcCT	5	8	1	bosWC	bosWC	00	
1	3	wdcCT	6	8	1	bosWC	bosWC	77	TD
1	3	wdcCT	7	9	2	wdcCT	wdcCT	19	PU
1	3	wdcCT	8	9	2	wdcCT	wdcCT	17	
1	3	wdcCT	9	9	2	wdcCT	wdcCT	21	
1	3	wdcCT	10	9	2	wdcCT	wdcCT	24	
1	3	wdcCT	11	9	2	wdcCT	wdcCT	19	
1	3	wdcCT	12	9	2	wdcCT	wdcCT	61	
1	3	wdcCT	13	9	2	wdcCT	wdcCT	1	
1	3	wdcCT	14	9	2	wdcCT	wdcCT	19	
1	3	wdcCT	15	9	2	wdcCT	wdcCT	1	
1	3	wdcCT	16	10	3	bosWC	bosWC	13	PU
1	3	wdcCT	17	10	3	bosWC	bosWC	00	
1	3	wdcCT	18	10	3	bosWC	bosWC	13	
1	3	wdcCT	19	10	3	bosWC	bosWC	1	
1	3	wdcCT	20	10	3	bosWC	bosWC	3	
1	3	wdcCT	21	10	3	bosWC	bosWC	4	A
1	3	wdcCT	22	10	3	bosWC	bosWC	13	LG
1	4	bosWC	1	11	1	wdcCT	bosWC	43	P
1	4	bosWC	2	11	1	wdcCT	wdcCT	99	PU
1	4	bosWC	3	11	1	wdcCT	wdcCT	45	
1	4	bosWC	4	11	1	wdcCT	wdcCT	9	
1	4	bosWC	5	11	1	wdcCT	wdcCT	45	
1	4	bosWC	6	12	2	bosWC	bosWC	14	PU
1	4	bosWC	7	12	2	bosWC	bosWC	18	
1	4	bosWC	8	12	2	bosWC	bosWC	43	
1	4	bosWC	9	12	2	bosWC	bosWC	29	
1	4	bosWC	10	13	3	wdcCT	wdcCT	90	PU
1	4	bosWC	11	13	3	wdcCT	wdcCT	99	
1	4	bosWC	12	13	3	wdcCT	wdcCT	32	
1	4	bosWC	13	13	3	wdcCT	wdcCT	99	
1	4	bosWC	14	13	3	wdcCT	wdcCT	32	
1	4	bosWC	15	13	3	wdcCT	wdcCT	90	
1	4	bosWC	16	13	3	wdcCT	wdcCT	45	
1	4	bosWC	17	13	3	wdcCT	wdcCT	88	
1	4	bosWC	18	13	3	wdcCT	wdcCT	99	
1	4	bosWC	19	13	3	wdcCT	wdcCT	80	
1	4	bosWC	20	13	3	wdcCT	wdcCT	99	
1	4	bosWC	21	13	3	wdcCT	wdcCT	9	
1	4	bosWC	22	13	3	wdcCT	wdcCT	32	
1	4	bosWC	23	13	3	wdcCT	wdcCT	90	
1	4	bosWC	24	13	3	wdcCT	bosWC	43	D
1	4	bosWC	25	14	4	bosWC	bosWC	14	PU
1	4	bosWC	26	14	4	bosWC	bosWC	43	
1	4	bosWC	27	14	4	bosWC	bosWC	29	
1	4	bosWC	28	14	4	bosWC	bosWC	8	
1	4	bosWC	29	14	4	bosWC	bosWC	25	
1	4	bosWC	30	14	4	bosWC	bosWC	43	
1	4	bosWC	31	14	4	bosWC	bosWC	14	A
1	4	bosWC	32	14	4	bosWC	bosWC	43	G
1	5	bosWC	1	15	1	wdcCT	bosWC	11	P
1	5	bosWC	2	15	1	wdcCT	wdcCT	99	PU
1	5	bosWC	3	15	1	wdcCT	wdcCT	27	
1	5	bosWC	4	15	1	wdcCT	wdcCT	14	
1	5	bosWC	5	15	1	wdcCT	wdcCT	90	
1	5	bosWC	6	15	1	wdcCT	wdcCT	5	
1	5	bosWC	7	16	2	bosWC	bosWC	12	PUA
1	5	bosWC	8	16	2	bosWC	bosWC	27	G
1	6	bosWC	1	17	1	wdcCT	bosWC	43	P
1	6	bosWC	2	17	1	wdcCT	wdcCT	12	PU
1	6	bosWC	3	17	1	wdcCT	wdcCT	21	
1	6	bosWC	4	17	1	wdcCT	wdcCT	15	
1	6	bosWC	5	17	1	wdcCT	wdcCT	6	
1	6	bosWC	6	17	1	wdcCT	wdcCT	45	
1	6	bosWC	7	17	1	wdcCT	wdcCT	15	
1	6	bosWC	8	17	1	wdcCT	wdcCT	12	
1	6	bosWC	9	17	1	wdcCT	wdcCT	19	TD
1	6	bosWC	10	18	2	bosWC	bosWC	14	PU
1	6	bosWC	11	18	2	bosWC	bosWC	8	
1	6	bosWC	12	18	2	bosWC	bosWC	29	
1	6	bosWC	13	18	2	bosWC	bosWC	93	TO
1	6	bosWC	14	18	2	bosWC	bosWC	13	PU
1	6	bosWC	15	18	2	bosWC	bosWC	4	
1	6	bosWC	16	18	2	bosWC	bosWC	77	
1	6	bosWC	17	18	2	bosWC	bosWC	00	
1	6	bosWC	18	18	2	bosWC	bosWC	77	
1	6	bosWC	19	18	2	bosWC	bosWC	13	
1	6	bosWC	20	18	2	bosWC	bosWC	77	
1	6	bosWC	21	18	2	bosWC	bosWC	9	A
1	6	bosWC	22	18	2	bosWC	bosWC	77	G
1	7	bosWC	1	19	1	wdcCT	bosWC	11	P
1	7	bosWC	2	19	1	wdcCT	wdcCT	27	PU
1	7	bosWC	3	19	1	wdcCT	wdcCT	99	
1	7	bosWC	4	19	1	wdcCT	wdcCT	27	
1	7	bosWC	5	19	1	wdcCT	wdcCT	90	
1	7	bosWC	6	19	1	wdcCT	wdcCT	32	
1	7	bosWC	7	19	1	wdcCT	wdcCT	45	
1	7	bosWC	8	19	1	wdcCT	wdcCT	32	
1	7	bosWC	9	19	1	wdcCT	wdcCT	99	
1	7	bosWC	10	19	1	wdcCT	wdcCT	32	
1	7	bosWC	11	19	1	wdcCT	wdcCT	90	A
1	7	bosWC	12	19	1	wdcCT	wdcCT	45	G
2	8	wdcCT	1	20	1	bosWC	wdcCT	15	P
2	8	wdcCT	2	20	1	bosWC	bosWC	00	PU
2	8	wdcCT	3	20	1	bosWC	bosWC	13	
2	8	wdcCT	4	20	1	bosWC	bosWC	77	
2	8	wdcCT	5	21	2	wdcCT	wdcCT	7	PU
2	8	wdcCT	6	21	2	wdcCT	wdcCT	15	
2	8	wdcCT	7	21	2	wdcCT	wdcCT	25	
2	8	wdcCT	8	21	2	wdcCT	wdcCT	7	
2	8	wdcCT	9	21	2	wdcCT	wdcCT	15	
2	8	wdcCT	10	21	2	wdcCT	wdcCT	23	
2	8	wdcCT	11	21	2	wdcCT	wdcCT	25	
2	8	wdcCT	12	21	2	wdcCT	wdcCT	15	A
2	8	wdcCT	13	21	2	wdcCT	wdcCT	5	G
2	9	wdcCT	1	22	1	bosWC	wdcCT	61	P
2	9	wdcCT	2	22	1	bosWC	bosWC	4	PU
2	9	wdcCT	3	22	1	bosWC	bosWC	1	
2	9	wdcCT	4	22	1	bosWC	bosWC	00	
2	9	wdcCT	5	22	1	bosWC	bosWC	13	A
2	9	wdcCT	6	22	1	bosWC	bosWC	1	LG
2	10	bosWC	1	23	1	wdcCT	bosWC	43	P
2	10	bosWC	2	23	1	wdcCT	wdcCT	14	PU
2	10	bosWC	3	23	1	wdcCT	wdcCT	99	
2	10	bosWC	4	23	1	wdcCT	wdcCT	32	
2	10	bosWC	5	23	1	wdcCT	wdcCT	14	
2	10	bosWC	6	23	1	wdcCT	wdcCT	90	
2	10	bosWC	7	23	1	wdcCT	wdcCT	99	
2	10	bosWC	8	23	1	wdcCT	wdcCT	88	
2	10	bosWC	9	23	1	wdcCT	wdcCT	14	A
2	10	bosWC	10	23	1	wdcCT	wdcCT	32	G
2	11	wdcCT	1	24	1	bosWC	wdcCT	15	P
2	11	wdcCT	2	24	1	bosWC	bosWC	00	PU
2	11	wdcCT	3	24	1	bosWC	bosWC	4	
2	11	wdcCT	4	24	1	bosWC	bosWC	77	
2	11	wdcCT	5	24	1	bosWC	bosWC	4	
2	11	wdcCT	6	24	1	bosWC	wdcCT	4	F
2	11	wdcCT	7	24	1	bosWC	bosWC	13	
2	11	wdcCT	8	24	1	bosWC	bosWC	00	
2	11	wdcCT	9	24	1	bosWC	bosWC	4	
2	11	wdcCT	10	24	1	bosWC	bosWC	00	
2	11	wdcCT	11	24	1	bosWC	bosWC	77	A
2	11	wdcCT	12	24	1	bosWC	bosWC	17	G
2	12	bosWC	1	25	1	wdcCT	bosWC	11	P
2	12	bosWC	2	25	1	wdcCT	wdcCT	27	PU
2	12	bosWC	3	25	1	wdcCT	wdcCT	99	
2	12	bosWC	4	25	1	wdcCT	wdcCT	27	
2	12	bosWC	5	25	1	wdcCT	wdcCT	99	
2	12	bosWC	6	25	1	wdcCT	wdcCT	80	
2	12	bosWC	7	25	1	wdcCT	wdcCT	90	
2	12	bosWC	8	25	1	wdcCT	wdcCT	9	
2	12	bosWC	9	25	1	wdcCT	wdcCT	99	
2	12	bosWC	10	26	2	bosWC	bosWC	10	PU
2	12	bosWC	11	26	2	bosWC	bosWC	12	
2	12	bosWC	12	26	2	bosWC	bosWC	6	
2	12	bosWC	13	26	2	bosWC	bosWC	12	
2	12	bosWC	14	26	2	bosWC	bosWC	27	
2	12	bosWC	15	26	2	bosWC	wdcCT	99	D
2	12	bosWC	16	27	3	wdcCT	wdcCT	88	PU
2	12	bosWC	17	27	3	wdcCT	wdcCT	99	
2	12	bosWC	18	27	3	wdcCT	wdcCT	27	VTT
2	12	bosWC	19	28	4	bosWC	bosWC	10	PU
2	12	bosWC	20	28	4	bosWC	bosWC	29	
2	12	bosWC	21	28	4	bosWC	bosWC	11	
2	12	bosWC	22	28	4	bosWC	bosWC	27	
2	12	bosWC	23	28	4	bosWC	bosWC	5	L
2	12	bosWC	24	28	4	bosWC	bosWC	12	
2	12	bosWC	25	29	5	wdcCT	wdcCT	99	TO
2	12	bosWC	26	29	5	wdcCT	wdcCT	99	PU
2	12	bosWC	27	29	5	wdcCT	wdcCT	27	
2	12	bosWC	28	29	5	wdcCT	wdcCT	45	
2	12	bosWC	29	29	5	wdcCT	wdcCT	88	
