period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code
1	1	pdxST	1	1	1	vanNH	pdxST	8	P
1	1	pdxST	2	1	1	vanNH	vanNH	5	PU
1	1	pdxST	3	1	1	vanNH	vanNH	89	
1	1	pdxST	4	1	1	vanNH	vanNH	22	
1	1	pdxST	5	1	1	vanNH	vanNH	98	
1	1	pdxST	6	1	1	vanNH	vanNH	72	
1	1	pdxST	7	1	1	vanNH	vanNH	10	
1	1	pdxST	8	1	1	vanNH	vanNH	21	A
1	1	pdxST	9	1	1	vanNH	vanNH	98	G
1	2	vanNH	1	2	1	pdxST	vanNH	81	P
1	2	vanNH	2	2	1	pdxST	pdxST	9	PU
1	2	vanNH	3	2	1	pdxST	pdxST	24	
1	2	vanNH	4	2	1	pdxST	pdxST	9	
1	2	vanNH	5	2	1	pdxST	pdxST	24	
1	2	vanNH	6	2	1	pdxST	pdxST	73	
1	2	vanNH	7	2	1	pdxST	pdxST	42	
1	2	vanNH	8	2	1	pdxST	pdxST	2	
1	2	vanNH	9	2	1	pdxST	pdxST	6	
1	2	vanNH	10	2	1	pdxST	pdxST	73	
1	2	vanNH	11	2	1	pdxST	pdxST	2	
1	2	vanNH	12	2	1	pdxST	vanNH	11	D
1	2	vanNH	13	3	2	vanNH	vanNH	45	PUA
1	2	vanNH	14	3	2	vanNH	vanNH	81	G
1	3	vanNH	1	4	1	pdxST	vanNH	8	P
1	3	vanNH	2	4	1	pdxST	pdxST	?	PU
1	3	vanNH	3	4	1	pdxST	pdxST	24	
1	3	vanNH	4	4	1	pdxST	pdxST	73	
1	3	vanNH	5	4	1	pdxST	pdxST	7	
1	3	vanNH	6	4	1	pdxST	pdxST	73	
1	3	vanNH	7	4	1	pdxST	pdxST	24	
1	3	vanNH	8	4	1	pdxST	pdxST	7	
1	3	vanNH	9	4	1	pdxST	pdxST	42	
1	3	vanNH	10	4	1	pdxST	pdxST	9	
1	3	vanNH	11	4	1	pdxST	pdxST	24	
1	3	vanNH	12	4	1	pdxST	pdxST	?	
1	3	vanNH	13	4	1	pdxST	pdxST	24	
1	3	vanNH	14	4	1	pdxST	pdxST	73	
1	3	vanNH	15	4	1	pdxST	pdxST	7	
1	3	vanNH	16	4	1	pdxST	pdxST	73	
1	3	vanNH	17	4	1	pdxST	pdxST	24	
1	3	vanNH	18	4	1	pdxST	pdxST	7	
1	3	vanNH	19	4	1	pdxST	vanNH	8	F
1	3	vanNH	20	4	1	pdxST	pdxST	24	
1	3	vanNH	21	4	1	pdxST	pdxST	42	
1	3	vanNH	22	4	1	pdxST	pdxST	24	
1	3	vanNH	23	4	1	pdxST	pdxST	42	
1	3	vanNH	24	4	1	pdxST	pdxST	24	
1	3	vanNH	25	4	1	pdxST	pdxST	42	
1	3	vanNH	26	4	1	pdxST	pdxST	73	
1	3	vanNH	27	4	1	pdxST	pdxST	24	
1	3	vanNH	28	4	1	pdxST	pdxST	42	
1	3	vanNH	29	4	1	pdxST	pdxST	24	
1	3	vanNH	30	4	1	pdxST	pdxST	6	A
1	3	vanNH	31	4	1	pdxST	pdxST	24	G
1	4	pdxST	1	5	1	vanNH	pdxST	88	P
1	4	pdxST	2	5	1	vanNH	vanNH	89	PU
