period	point	pull_team	event	poss_abs	poss_rel	poss_team	pl_team	pl_pnum	pl_code
1	1	bosWC	1	1	1	wdcCT	bosWC	43	P
1	1	bosWC	2	1	1	wdcCT	wdcCT	2	PU
1	1	bosWC	3	1	1	wdcCT	wdcCT	99	
1	1	bosWC	4	1	1	wdcCT	wdcCT	2	
1	1	bosWC	5	1	1	wdcCT	wdcCT	8	
1	1	bosWC	6	1	1	wdcCT	wdcCT	90	A
1	1	bosWC	7	1	1	wdcCT	wdcCT	88	LG
1	2	wdcCT	1	2	1	bosWC	wdcCT	81	P
1	2	wdcCT	2	2	1	bosWC	bosWC	13	PU
1	2	wdcCT	3	2	1	bosWC	bosWC	4	
1	2	wdcCT	4	2	1	bosWC	bosWC	77	
1	2	wdcCT	5	2	1	bosWC	bosWC	4	
1	2	wdcCT	6	2	1	bosWC	bosWC	77	
1	2	wdcCT	7	2	1	bosWC	wdcCT	42	D
1	2	wdcCT	8	3	2	wdcCT	wdcCT	42	PU
1	2	wdcCT	9	3	2	wdcCT	wdcCT	12	
1	2	wdcCT	10	3	2	wdcCT	wdcCT	61	
1	2	wdcCT	11	3	2	wdcCT	wdcCT	12	
1	2	wdcCT	12	3	2	wdcCT	wdcCT	32	
1	2	wdcCT	13	3	2	wdcCT	wdcCT	12	A
1	2	wdcCT	14	3	2	wdcCT	wdcCT	7	G
1	3	wdcCT	1	4	1	bosWC	wdcCT	21	P
1	3	wdcCT	2	4	1	bosWC	bosWC	4	PU
1	3	wdcCT	3	4	1	bosWC	bosWC	13	L
1	3	wdcCT	4	5	2	wdcCT	wdcCT	27	PU
1	3	wdcCT	5	5	2	wdcCT	wdcCT	1	
1	3	wdcCT	6	5	2	wdcCT	wdcCT	17	
1	3	wdcCT	7	5	2	wdcCT	wdcCT	1	L
1	3	wdcCT	8	6	3	bosWC	bosWC	4	PU
1	3	wdcCT	9	6	3	bosWC	bosWC	1	
1	3	wdcCT	10	6	3	bosWC	bosWC	4	
1	3	wdcCT	11	6	3	bosWC	bosWC	21	
1	3	wdcCT	12	6	3	bosWC	bosWC	13	
1	3	wdcCT	13	6	3	bosWC	bosWC	7	
1	3	wdcCT	14	6	3	bosWC	wdcCT	31	D
1	3	wdcCT	15	7	4	wdcCT	wdcCT	31	SO
1	3	wdcCT	16	7	4	wdcCT	wdcCT	99	SI
1	3	wdcCT	17	7	4	wdcCT	wdcCT	27	PU
1	3	wdcCT	18	7	4	wdcCT	wdcCT	17	
1	3	wdcCT	19	7	4	wdcCT	bosWC	13	F
1	3	wdcCT	20	7	4	wdcCT	wdcCT	27	
1	3	wdcCT	21	7	4	wdcCT	wdcCT	4	
1	3	wdcCT	22	7	4	wdcCT	wdcCT	17	
1	3	wdcCT	23	7	4	wdcCT	wdcCT	27	
1	3	wdcCT	24	7	4	wdcCT	wdcCT	21	
1	3	wdcCT	25	7	4	wdcCT	wdcCT	4	A
1	3	wdcCT	26	7	4	wdcCT	wdcCT	17	G
1	4	wdcCT	1	8	1	bosWC	wdcCT	81	P
1	4	wdcCT	2	8	1	bosWC	bosWC	00	PU
1	4	wdcCT	3	8	1	bosWC	bosWC	13	
1	4	wdcCT	4	8	1	bosWC	bosWC	?	VP
1	4	wdcCT	5	8	1	bosWC	bosWC	77	
1	4	wdcCT	6	8	1	bosWC	bosWC	1	
1	4	wdcCT	7	8	1	bosWC	bosWC	21	
1	4	wdcCT	8	8	1	bosWC	bosWC	7	
1	4	wdcCT	9	8	1	bosWC	bosWC	1	
1	4	wdcCT	10	9	2	wdcCT	wdcCT	32	PU
1	4	wdcCT	11	9	2	wdcCT	wdcCT	32	VST
1	4	wdcCT	12	10	3	bosWC	bosWC	7	PU
1	4	wdcCT	13	10	3	bosWC	bosWC	1	
1	4	wdcCT	14	10	3	bosWC	bosWC	77	
1	4	wdcCT	15	10	3	bosWC	bosWC	1	
1	4	wdcCT	16	10	3	bosWC	bosWC	7	A
1	4	wdcCT	17	10	3	bosWC	bosWC	77	G
1	4	wdcCT	18	10	3	bosWC	wdcCT	32	F
1	5	bosWC	1	11	1	wdcCT	bosWC	11	P
1	5	bosWC	2	11	1	wdcCT	wdcCT	2	PU
1	5	bosWC	3	11	1	wdcCT	wdcCT	99	
1	5	bosWC	4	11	1	wdcCT	wdcCT	2	
1	5	bosWC	5	11	1	wdcCT	wdcCT	90	
1	5	bosWC	6	11	1	wdcCT	wdcCT	99	
1	5	bosWC	7	11	1	wdcCT	wdcCT	8	
1	5	bosWC	8	11	1	wdcCT	wdcCT	99	
1	5	bosWC	9	11	1	wdcCT	wdcCT	90	
1	5	bosWC	10	11	1	wdcCT	wdcCT	8	
1	5	bosWC	11	11	1	wdcCT	bosWC	8	F
1	5	bosWC	12	11	1	wdcCT	wdcCT	88	
1	5	bosWC	13	11	1	wdcCT	wdcCT	8	
1	5	bosWC	14	11	1	wdcCT	wdcCT	99	
1	5	bosWC	15	11	1	wdcCT	wdcCT	45	
1	5	bosWC	16	11	1	wdcCT	wdcCT	9	
1	5	bosWC	17	11	1	wdcCT	wdcCT	8	A
1	5	bosWC	18	11	1	wdcCT	wdcCT	2	G
1	6	wdcCT	1	12	1	bosWC	wdcCT	21	P
1	6	wdcCT	2	12	1	bosWC	bosWC	13	PU
1	6	wdcCT	3	12	1	bosWC	bosWC	4	
1	6	wdcCT	4	12	1	bosWC	bosWC	64	
1	6	wdcCT	5	12	1	bosWC	bosWC	21	
1	6	wdcCT	6	12	1	bosWC	bosWC	00	
1	6	wdcCT	7	12	1	bosWC	bosWC	13	
1	6	wdcCT	8	12	1	bosWC	bosWC	4	
1	6	wdcCT	9	12	1	bosWC	bosWC	00	
1	6	wdcCT	10	12	1	bosWC	bosWC	1	TD
1	6	wdcCT	11	13	2	wdcCT	wdcCT	27	PU
1	6	wdcCT	12	13	2	wdcCT	wdcCT	1	
1	6	wdcCT	13	13	2	wdcCT	wdcCT	20	
1	6	wdcCT	14	13	2	wdcCT	wdcCT	27	
1	6	wdcCT	15	13	2	wdcCT	wdcCT	4	
1	6	wdcCT	16	13	2	wdcCT	wdcCT	27	
1	6	wdcCT	17	13	2	wdcCT	wdcCT	1	A
1	6	wdcCT	18	13	2	wdcCT	wdcCT	4	G
1	7	wdcCT	1	14	1	bosWC	wdcCT	61	P
1	7	wdcCT	2	14	1	bosWC	bosWC	8	PU
1	7	wdcCT	3	14	1	bosWC	bosWC	7	
1	7	wdcCT	4	14	1	bosWC	bosWC	18	
1	7	wdcCT	5	14	1	bosWC	bosWC	77	
1	7	wdcCT	6	14	1	bosWC	bosWC	12	
1	7	wdcCT	7	14	1	bosWC	bosWC	7	
1	7	wdcCT	8	14	1	bosWC	bosWC	77	L
1	7	wdcCT	9	14	1	bosWC	wdcCT	?	F
1	7	wdcCT	10	14	1	bosWC	bosWC	12	
1	7	wdcCT	11	14	1	bosWC	bosWC	7	
1	7	wdcCT	12	14	1	bosWC	bosWC	12	A
1	7	wdcCT	13	14	1	bosWC	bosWC	17	G
1	8	bosWC	1	15	1	wdcCT	bosWC	43	P
1	8	bosWC	2	15	1	wdcCT	wdcCT	14	PU
1	8	bosWC	3	15	1	wdcCT	wdcCT	99	
1	8	bosWC	4	15	1	wdcCT	wdcCT	14	
1	8	bosWC	5	15	1	wdcCT	wdcCT	90	
1	8	bosWC	6	15	1	wdcCT	wdcCT	14	
1	8	bosWC	7	15	1	wdcCT	wdcCT	99	
1	8	bosWC	8	15	1	wdcCT	wdcCT	8	
1	8	bosWC	9	16	2	bosWC	bosWC	14	PU
1	8	bosWC	10	16	2	bosWC	bosWC	10	
1	8	bosWC	11	16	2	bosWC	bosWC	88	
1	8	bosWC	12	16	2	bosWC	bosWC	11	
1	8	bosWC	13	16	2	bosWC	bosWC	88	
1	8	bosWC	14	16	2	bosWC	bosWC	11	
1	8	bosWC	15	17	3	wdcCT	wdcCT	99	PU
1	8	bosWC	16	17	3	wdcCT	wdcCT	14	
1	8	bosWC	17	17	3	wdcCT	wdcCT	8	
1	8	bosWC	18	17	3	wdcCT	wdcCT	99	
1	8	bosWC	19	17	3	wdcCT	bosWC	10	F
1	8	bosWC	20	17	3	wdcCT	wdcCT	90	
1	8	bosWC	21	18	4	bosWC	bosWC	88	PU
1	8	bosWC	22	18	4	bosWC	bosWC	10	
1	8	bosWC	23	18	4	bosWC	bosWC	29	
1	8	bosWC	24	18	4	bosWC	bosWC	11	
1	8	bosWC	25	18	4	bosWC	bosWC	29	
1	8	bosWC	26	18	4	bosWC	bosWC	88	
1	8	bosWC	27	18	4	bosWC	wdcCT	99	F
1	8	bosWC	28	18	4	bosWC	bosWC	10	
2	9	wdcCT	1	19	1	bosWC	wdcCT	21	P
2	9	wdcCT	2	19	1	bosWC	bosWC	4	PU
2	9	wdcCT	3	19	1	bosWC	bosWC	13	
2	9	wdcCT	4	19	1	bosWC	bosWC	3	
2	9	wdcCT	5	19	1	bosWC	bosWC	13	
2	9	wdcCT	6	19	1	bosWC	bosWC	7	
2	9	wdcCT	7	19	1	bosWC	bosWC	77	
2	9	wdcCT	8	19	1	bosWC	bosWC	4	
2	9	wdcCT	9	19	1	bosWC	bosWC	13	A
2	9	wdcCT	10	19	1	bosWC	bosWC	17	G
2	10	bosWC	1	20	1	wdcCT	bosWC	18	P
2	10	bosWC	2	20	1	wdcCT	wdcCT	88	PU
2	10	bosWC	3	20	1	wdcCT	wdcCT	99	
2	10	bosWC	4	20	1	wdcCT	wdcCT	8	
2	10	bosWC	5	20	1	wdcCT	wdcCT	99	
2	10	bosWC	6	20	1	wdcCT	wdcCT	88	
2	10	bosWC	7	20	1	wdcCT	wdcCT	9	
2	10	bosWC	8	20	1	wdcCT	wdcCT	90	
2	10	bosWC	9	20	1	wdcCT	wdcCT	9	
2	10	bosWC	10	20	1	wdcCT	wdcCT	8	
2	10	bosWC	11	20	1	wdcCT	wdcCT	99	
2	10	bosWC	12	20	1	wdcCT	wdcCT	8	
2	10	bosWC	13	20	1	wdcCT	wdcCT	88	
2	10	bosWC	14	20	1	wdcCT	wdcCT	9	
2	10	bosWC	15	20	1	wdcCT	wdcCT	99	A
2	10	bosWC	16	20	1	wdcCT	wdcCT	90	G
2	11	wdcCT	1	21	1	bosWC	wdcCT	81	P
2	11	wdcCT	2	21	1	bosWC	bosWC	7	PU
2	11	wdcCT	3	21	1	bosWC	bosWC	4	
2	11	wdcCT	4	21	1	bosWC	wdcCT	42	D
2	11	wdcCT	5	22	2	wdcCT	wdcCT	42	PU
